survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
2,7,19,32,1,1967,1,1,1,3,4.0,1979.3028422625277,3000,1,76.04416865170747,0,1,0,0,0,0,0,0,0,173,105,2,2,2,1,1.1798105158314787,1,1,1,1,1,1,4,5,5,5,5,5,5,5,4,5,5,5,1,2,1,8.0,8.0,1,1,1,1,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,6000.0,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.8201894841685213,3,1989.6624632941907,1967.4826527783594,1989.6624632941907,1.3596210316629573,1.0,1.1798105158314787,2179.810515831479,1.539431547494436,4.100947420842607,0.8201894841685213,1594,1,1,2,1599,1,1,2,3,3,5,3,10899.052579157393,4,4,2,4,4,-8,1,3,4,4,3,3,1,4,60,58,38,60,36.40378968337043,38,36,58,60,3,2015,3,15,7,4,3,2,1
1,21,64,101,1,1948,1,1,1,1,4.784841064612548,419.06603655324204,1763,1,107.09046387675292,0,1,0,0,0,0,0,0,0,164,110,1,2,2,1,1.6454768061623537,1,1,1,3,1,1,1,5,5,4,4,4,5,5,5,5,5,5,3,4,1,2.2909536123247074,6.784841064612548,1,4,1,2,1,2,4,0.0,0.0,0.0,0.0,1,1,2,2,4096.332471372705,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,7,1969.8484106461256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,1,2,-2,1,1,2,3,2,2,-5,4354.523193837646,3,3,3,3,4,-5,3,-5,3,-5,-8,-5,2,3,72,63,53,72,57.84841064612549,37,40,53,60,5,2015,3,16,7,4,2,1,1
1,29,83,127,2,1943,1,1,1,3,4.0,1950.8570182602052,12438,1,78.09532115986316,0,1,0,0,0,0,0,0,0,164,100,1,4,1,1,1.0,1,1,1,4,1,1,1,4,1,4,4,4,4,5,4,5,4,5,3,3,1,1.571403652041051,6.0,1,4,8,1,8,1,3,0.0,0.0,0.0,0.0,1,1,0,0,21068.582393101937,1,2,1,2,0,1,0,0,0,0,0,0,0,1,2,0.0,3,1959.7618715360547,1568.8732407814812,1585.8734152171937,3.2381284639452654,0.8095321159863164,0.8095321159863164,8629.612356414133,2.428596347958949,0.0,0.0,365,3,1,16,364,-6,1,12,2,2,4,2,20000.0,4,4,2,2,4,4,1,4,4,4,-5,-5,1,1,96,94,94,93,93.33362405952107,94,96,96,97,2,2015,3,18,7,5,2,3,1
2,22,68,107,1,1950,1,1,1,1,5.0,-2.0,1709,-1,106.61489898408404,0,1,0,0,0,0,0,0,0,161,121,1,2,2,1,1.0,1,1,1,3,1,1,1,5,4,4,5,3,4,4,4,5,4,5,3,3,1,1.8365688134947478,6.163431186505252,1,3,1,2,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,5278.856271164916,2,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,5,1973.3942813558247,545.1640101274104,551.2988480930387,0.8365688134947478,0.27885627116491585,0.27885627116491585,267.7020203183192,1.1154250846596634,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,3,-4,5278.856271164916,4,4,4,4,4,-4,3,-4,4,-4,-4,-4,2,4,70,67,60,67,60.0,45,45,62,65,4,2015,3,15,7,4,2,1,1
1,1,1,2,2,1948,1,0,1,5,4.0,1688.7412848800327,35695,1,38.27826753067207,0,1,0,0,0,0,0,0,0,160,129,2,0,1,4,1.0,1,1,2,5,1,1,1,4,4,3,4,4,4,2,3,5,5,4,1,4,2,7.139133765336032,2.8348025920161932,1,0,-6,-6,-6,-6,5,0.0,0.0,0.0,0.0,1,1,0,0,35695.66882668016,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0.13913376533603217,7,1697.2108134613363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,0,-8,1656,1,1,11,3,-8,2,2,-2.139133765336032,2,2,2,2,3,2,2,3,1,1,0,0,1,2,21,18,15,28,38.80873894936842,19,42,32,41,0,2015,3,16,8,4,2,4,1
1,16,47,78,1,1945,1,1,1,3,4.0,991.7593890157387,455,1,89.53215976446381,0,1,0,0,0,0,0,0,0,162,108,2,-1,-1,1,2.5233920117768096,4,2,2,2,1,1,3,5,4,2,4,5,3,5,5,5,5,5,2,3,3,7.0,6.492202662741064,1,3,-1,-1,-1,-2,3,1.4766079882231904,12.79726923126765,0.4922026627410635,-3.937621301928508,1,1,2,2,404.761261818926,2,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,5,1965.9376213019284,959.3029896823327,969.639245599895,1.968810650964254,0.4922026627410635,0.4922026627410635,-1.4766079882231904,2.4610133137053176,0.0,0.0,-2,-3,1,3,-2,1,1,8,3,2,2,3,1014.1180665296498,3,3,3,3,4,3,3,3,2,-2,-8,-2,-1,2,80,59,54,75,54.92202662741064,49,53,49,69,4,2015,3,10,7,2,2,0,1
2,29,83,126,1,1957,1,1,1,1,4.908265331231555,180.64372551797388,9091,1,168.9918397477866,0,1,0,0,0,0,0,0,0,161,118,1,1,1,1,1.0,1,1,1,4,1,1,1,5,3,5,4,4,5,5,5,5,5,5,2,2,1,5.0,6.0,1,1,3,3,4,1,1,2.724795993694665,13.623979968473325,0.9082653312315551,2.724795993694665,1,2,2,2,9091.734668768446,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.09173466876844494,3,181.46933753688987,1766.5760692453746,-1.8165306624631101,2.724795993694665,0.9082653312315551,0.9082653312315551,0.0,4.541326656157775,0.0,0.0,1932,1,1,2,177,1,1,3,2,1,3,2,20000.0,5,4,4,3,4,2,3,3,2,-6,-8,4,1,4,79,86,87,77,86.3306132492622,77,76,88,78,0,2015,3,15,7,4,3,2,1
1,25,73,114,1,1976,1,1,1,3,2.900482145869632,-2.0,15497,1,177.4879463532592,0,0,0,0,0,0,0,0,0,175,126,4,4,4,1,1.549758927065184,1,1,1,4,2,1,1,5,3,5,5,4,4,3,4,5,4,4,2,4,1,5.298553562391103,5.298553562391103,2,2,1,2,3,-3,1,3.900482145869632,7.298553562391103,1.0,3.0,1,2,2,2,20000.0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,893.2782887026754,884.273467243979,893.2782887026754,1.3507232188044487,0.4502410729348162,0.4502410729348162,4502.410729348162,0.4502410729348162,2.251205364674081,0.4502410729348162,868,-3,-3,-3,869,-3,-3,2,2,1,2,2,50000.0,1,3,3,3,4,3,1,-3,2,-3,-8,-8,1,4,86,80,59,70,65.49758927065184,64,76,86,70,0,2015,3,14,7,3,5,2,1
2,23,65,102,2,1952,1,1,1,4,2.6765706155421425,667.1283387711792,0,1,100.7427961656607,0,0,1,0,0,0,0,0,0,153,116,1,1,2,1,2.985144076686786,1,1,1,2,1,1,5,5,3,5,5,4,4,5,5,5,5,5,1,1,1,8.0,8.0,1,2,1,2,-2,2,4,0.0,0.0,0.0,0.0,1,1,2,2,8676.570615542143,3,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1971.3828530777107,1955.397709001024,1971.3828530777107,4.014855923313214,1.0,1.0,8676.570615542143,3.6617146922289288,0.0,0.0,1264,1,1,2,1264,1,1,2,3,1,-1,2,20000.0,2,2,-3,-3,2,-8,-4,-3,-3,-4,-3,-4,1,4,63,60,40,60,46.76570615542143,43,43,40,60,0,2015,3,13,7,3,3,1,1
1,11,31,59,1,1976,1,0,1,2,2.971005657897086,-2.0,8115,1,108.98519802639801,0,0,0,0,0,0,0,0,0,173,123,4,3,1,1,2.352662894735276,1,1,1,4,2,1,1,5,1,5,4,4,2,4,1,5,5,1,1,4,1,7.323668552632362,7.323668552632362,1,1,1,2,-5,2,1,3.647337105264724,14.855028289485428,1.323668552632362,3.0,1,1,2,2,43526.62894735276,3,2,1,2,0,1,0,0,0,0,0,0,0,1,0,1.6473371052647239,3,2006.7923088157793,1983.0579886842058,2006.7923088157793,1.6473371052647239,1.0,1.971005657897086,23236.68552632362,1.0,3.647337105264724,1.0,1943,1,3,2,628,-5,-5,11,3,3,3,1,56763.31447367638,1,1,5,5,5,5,4,0,4,4,-3,-4,3,1,56,32,16,29,63.23668552632362,53,67,56,36,2,2015,3,16,8,4,5,2,1
2,7,16,37,1,1962,3,0,6,4,4.0,1980.970035566929,3257,3,142.27526675196782,0,1,0,0,0,0,0,0,0,169,139,2,3,2,1,2.4850177834645217,2,1,3,2,1,1,1,5,3,3,5,4,4,4,3,4,5,5,2,5,2,3.970035566929044,2.257491108267739,1,3,1,2,1,2,3,0.0,0.0,0.0,0.0,1,1,2,2,3257.491108267739,4,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,2,1980.0,1963.1975622421257,509.8323943701232,3.0,1.0,1.0,1113.7633375983914,3.0,0.0,0.0,1927,1,3,13,1930,1,1,5,2,2,4,4,30000.0,4,3,3,3,3,4,3,4,3,3,3,3,1,4,97,97,81,81,74.2508891732261,87,89,74,74,4,2015,3,16,7,4,4,2,1
1,16,46,78,1,1968,1,1,1,4,3.782072256827557,1985.2372528988965,8910,1,105.32689161475867,0,1,0,0,0,0,0,0,0,167,128,4,4,2,1,1.0,2,3,1,4,3,3,1,4,3,2,4,3,3,2,4,4,5,1,2,4,4,4.326891614758664,4.326891614758664,5,1,1,1,1,1,4,0.0,0.0,0.0,0.0,1,2,2,2,13365.541926206679,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1.0,3,1990.564144513655,1980.7117586966895,2002.1476141830342,9.23725289889645,1.8910361284137784,1.8910361284137784,4455.180642068893,1.3268916147586642,2.6731083852413358,0.8910361284137785,-2,3,1,1,-2,3,1,1,2,3,4,3,100000.0,2,2,4,4,4,2,2,2,1,0,0,0,1,3,44,32,14,50,42.17927743172443,26,32,35,44,3,2015,3,9,7,2,4,1,1
2,4,13,24,1,1966,1,1,1,3,3.7340218588901273,1718.1496840190064,2601,1,76.01032788335192,0,1,0,0,0,0,0,0,0,169,97,2,2,2,1,1.0,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,2,1,7.867010929445064,7.734021858890127,1,1,1,1,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,5867.010929445064,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.8670109294450637,3,1989.0742404477915,1967.739185800566,1989.0742404477915,1.0,1.0,1.0,1734.0218588901275,1.664945352774681,4.335054647225319,0.8670109294450637,1939,1,1,2,1690,1,1,2,3,3,4,3,10664.945352774681,5,4,5,4,5,-8,1,3,4,2,1,1,1,4,60,60,36,58,40.0,37,34,56,54,3,2015,3,14,7,3,3,1,1
2,11,31,52,1,1945,1,1,1,2,4.234910293704339,-2.0,1530,1,44.09461762226036,0,0,0,0,0,0,0,0,0,162,104,2,3,3,1,1.0,1,1,1,1,1,1,4,5,5,5,5,5,3,5,4,5,5,5,2,1,1,5.060358825182643,5.060358825182643,1,3,2,1,1,1,3,0.0,0.0,0.0,0.0,1,1,2,2,2000.0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,1,1,2,456,1,1,2,3,2,3,3,-2.0,3,3,4,4,4,3,2,3,2,-5,-8,-5,1,4,62,77,12,67,54.69820587408678,62,57,14,79,2,2015,3,9,8,2,1,1,1
1,29,83,125,1,1963,1,1,1,2,4.39100216400864,-2.0,3653,1,70.0,0,0,0,0,0,0,0,0,0,163,103,2,4,2,1,1.0,1,1,2,3,1,1,1,4,4,2,5,4,4,3,5,5,5,5,1,4,1,7.60899783599136,7.60899783599136,1,1,1,1,1,1,5,0.0,0.0,0.0,0.0,1,2,2,2,8435.99134396544,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0.0,4,1984.826993507974,1198.507741230996,1209.4697022788405,2.4359913439654393,0.6089978359913598,1.2179956719827196,0.0,3.044989179956799,0.0,0.0,756,1,1,1,-2,1,1,9,3,2,1,2,43910.0216400864,2,1,2,1,3,-1,1,-1,2,0,-8,-8,1,5,8,44,1,1,1.1730064920259204,37,48,2,1,3,2015,3,8,7,2,3,1,1
2,22,67,105,1,1950,1,1,1,1,5.0,-2.0,1801,0,110.86121771471458,0,1,0,0,0,0,0,0,0,162,118,1,2,2,1,1.0,1,1,1,3,1,1,1,5,4,4,5,3,4,4,4,5,4,5,3,3,1,1.5711738928303383,6.4288261071696615,1,3,1,2,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,5190.391297610113,1,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,6,1972.9519564880507,372.2149868277704,376.40359537519294,0.5711738928303383,0.19039129761011275,0.19039129761011275,182.77564570570826,0.761565190440451,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,3,-5,5190.391297610113,4,4,4,4,4,-5,3,-5,4,-5,-5,-5,2,4,70,68,60,68,60.0,43,43,61,63,4,2015,3,16,7,4,2,1,1
1,3,8,20,1,1953,2,0,3,7,3.15690414379862,-2.0,54707,1,51.13597154224277,0,0,0,0,0,0,0,0,0,163,119,1,3,3,3,1.0,3,2,1,4,1,2,1,3,2,2,3,3,2,3,2,5,5,5,4,3,2,2.57845207189931,3.2646437843020695,3,3,3,3,3,3,5,0.0,0.0,0.0,0.0,1,1,2,2,8429.2232057981,3,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0.42154792810068986,4,1978.744766849611,827.4985828616542,838.0372810641715,1.2646437843020695,0.42154792810068986,1.6861917124027594,-0.42154792810068986,2.529287568604139,0.0,0.0,1925,6,1,5,1926,6,1,7,2,1,3,2,91569.0414379862,3,-2,-2,-2,4,4,4,5,-2,4,-3,-4,1,3,47,52,55,34,34.70712431395861,51,55,34,34,3,2015,3,15,8,4,2,4,1
1,27,78,119,1,1968,1,1,1,3,3.333094973017042,-2.0,7198,1,85.91042690693776,0,0,0,0,0,0,0,0,0,160,101,3,4,2,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,2,5,5,5,4,5,2,4,1,5.334525134914789,2.0,1,1,1,1,1,3,3,1.6654748650852114,1.332379892068169,0.3330949730170423,0.9992849190511268,1,2,2,2,30670.480431727323,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,660.8604264658119,654.1985270054711,660.8604264658119,0.9992849190511268,0.3330949730170423,0.3330949730170423,3330.9497301704228,0.3330949730170423,1.6654748650852114,0.3330949730170423,1932,1,1,1,1932,1,1,15,3,2,1,3,48666.18994603409,2,2,1,2,4,1,2,-4,2,-1,-8,-1,1,3,29,23,23,19,19.985698381022537,23,19,23,19,2,2015,3,16,9,4,4,2,1
2,14,41,66,1,1954,1,1,1,3,2.8955010836111437,886.3370749422545,1343,1,63.432516254167155,0,1,0,0,0,0,0,0,0,160,88,3,3,1,1,1.0,1,1,1,2,1,1,3,5,5,5,5,5,5,5,5,5,5,5,1,2,1,7.447750541805572,6.895501083611144,1,2,1,1,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,5447.750541805572,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.44775054180557183,3,1979.8505119197225,1960.6117592106948,1979.8505119197225,1.0,1.0,1.0,895.5010836111437,3.7612472909721406,2.2387527090278594,0.44775054180557183,1923,1,1,2,872,1,1,2,3,3,3,3,12761.24729097214,5,4,5,4,5,-8,2,3,4,-2,-3,-3,2,4,60,60,23,54,40.0,28,17,43,37,2,2015,3,11,7,2,2,1,1
1,11,33,55,1,1962,1,1,1,4,4.0,927.2911689997768,27343,1,207.22696868687484,0,0,0,0,0,0,0,0,0,165,114,3,4,3,1,2.062742139183281,1,1,1,5,2,1,1,4,3,4,4,3,4,4,3,5,2,3,2,2,1,4.405886791225078,5.531371069591641,1,3,2,2,4,1,1,2.4686289304083595,31.40588679122508,1.0,1.9372578608167188,1,1,2,2,67970.56604387461,2,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1985.9372578608168,1963.9372578608168,1985.9372578608168,4.405886791225078,1.0,1.4686289304083595,27343.144652041796,2.8745157216334376,1.0627421391832812,0.5313710695916406,896,2,1,3,901,1,1,8,3,2,3,-2,57343.144652041796,1,1,2,2,2,-3,2,-3,2,-3,-3,-3,1,3,45,31,31,26,26.56855347958203,31,31,31,45,4,2015,3,17,7,4,4,4,1
1,8,23,43,2,1977,1,1,1,5,3.5431956544215817,1090.9096566962223,17451,1,58.57989136053954,0,0,0,0,0,0,0,0,0,161,128,4,3,3,1,2.0863913088431634,2,2,1,4,4,1,1,3,3,4,4,4,3,2,4,5,5,1,2,2,2,5.913608691156837,4.284021727892092,3,2,2,2,2,1,1,3.0,-1.1727826176863267,1.0,3.0,1,1,2,2,54568.04345578418,4,1,-1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,906.2998216275819,893.5092999513863,906.2998216275819,1.370413036735255,0.4568043455784183,0.9136086911568366,3654.4347646273463,2.2840217278920916,0.0,0.0,1069,3,1,1,1948,2,1,7,3,2,3,3,31308.86952925469,4,3,3,3,4,3,3,-1,3,-2,-2,-2,2,2,60,54,-1,54,60.0,54,26,60,60,1,2015,3,13,9,3,5,3,1
1,9,25,49,1,1978,3,0,3,3,4.13063319714864,1738.4723393084234,1000,1,52.612663942972794,0,0,0,0,0,0,0,0,0,165,153,1,1,2,1,1.0,1,1,1,2,1,1,3,5,3,5,5,4,4,4,4,5,4,5,1,3,1,5.3918995914459185,6.261266394297279,1,1,1,1,4,5,4,0.0,0.0,0.0,0.0,1,1,2,2,4914.432380040477,3,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1.7387336057027207,3,2003.5179692541758,1973.216200817108,2003.5179692541758,-6.824301225662243,1.0,1.8693668028513604,3477.336578208293,1.2612663942972793,4.346834014256801,0.8693668028513604,1946,1,1,2,1948,1,1,4,3,2,4,4,30000.0,1,2,1,1,1,2,1,0,2,1,3,3,1,3,37,26,11,17,7.184825843175183,7,0,27,11,3,2015,3,10,7,2,5,1,1
2,27,78,120,1,1952,1,1,1,1,5.0,-2.0,1082,-6,77.67096708008431,0,1,0,0,0,0,0,0,0,156,136,1,2,2,1,1.0,1,1,1,2,1,2,3,5,3,3,5,3,3,4,2,5,3,5,2,3,1,3.6455645574947306,4.354435442505269,1,3,1,4,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,5881.854852498243,5,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1976.4092742624912,1724.026236634066,1743.4270433890274,2.6455645574947306,0.8818548524982435,0.8818548524982435,846.5806583983137,3.527419409992974,0.0,0.0,-2,1,1,2,-2,1,1,2,3,1,3,1,5881.854852498243,4,4,4,4,4,2,3,2,4,2,2,2,2,4,70,61,60,61,60.0,57,57,68,77,3,2015,3,9,7,2,2,1,1
1,14,42,74,1,1987,1,1,1,6,3.659763847804778,1667.7224308916066,19360,1,62.00445042341228,0,0,0,0,0,0,0,0,0,156,111,4,3,4,1,2.659763847804778,2,2,1,5,4,1,1,3,3,3,4,4,2,2,5,5,5,1,2,3,3,5.510354228292833,3.0207084565856666,5,3,3,3,4,2,1,2.659763847804778,-2.659763847804778,1.0,3.1701180760976113,1,1,2,2,45917.16617365734,5,2,-1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,334.79237376009866,331.560130314244,334.79237376009866,0.5103542282928333,0.1701180760976111,0.1701180760976111,1020.7084565856666,0.5103542282928333,0.0,0.0,1961,3,1,1,1962,3,1,1,2,1,3,2,22639.05539121911,4,3,3,3,4,3,3,4,3,-5,-8,-5,2,2,65,53,10,55,61.70118076097611,55,13,63,63,0,2015,3,12,8,3,6,3,1
1,21,65,104,1,1955,1,1,1,3,4.0,1971.7708982954125,3952,1,72.41046473860533,0,0,0,0,0,0,0,0,0,163,102,2,4,3,1,3.3291640681834958,3,2,1,2,1,1,3,5,4,2,4,4,5,3,5,5,5,3,1,3,2,7.335417965908253,6.670835931816504,1,4,4,3,5,2,5,0.0,0.0,0.0,0.0,1,1,2,2,530.9947913415817,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.33541796590825224,5,1977.4292264317796,664.7984084301559,673.5192755437704,1.341671863633009,0.33541796590825224,0.33541796590825224,-0.6708359318165045,0.33541796590825224,1.0062538977247568,0.33541796590825224,655,-4,1,2,-2,1,1,2,3,2,2,3,1328.493232251679,2,2,2,2,4,2,2,3,1,2,-4,2,2,2,69,40,33,63,46.64582034091748,36,50,36,49,5,2015,3,13,8,3,3,1,1
1,28,80,122,1,1980,1,-3,2,4,2.6303730295082453,1997.2397273814204,12238,1,81.74020082185709,0,0,0,0,1,0,0,0,0,169,94,4,4,4,1,1.0,1,2,2,3,2,3,3,4,4,4,4,4,3,3,3,5,5,5,1,3,2,7.456542323497252,5.2827116174862585,3,1,2,4,4,1,5,0.0,0.0,0.0,0.0,1,1,2,2,75544.40455737633,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,3,1083.1111492699774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,4,1,1,1955,5,1,9,2,2,2,3,291308.4646994503,1,2,1,1,2,2,2,3,3,1,3,4,1,3,94,73,40,59,89.95606888306047,95,30,46,90,4,2015,4,13,10,3,5,2,1
2,27,78,121,1,1970,1,1,1,3,4.0,1986.047556563065,9578,1,119.04886873870024,0,0,0,0,0,0,0,0,0,168,108,1,1,1,1,1.0,1,1,1,3,1,1,1,5,4,5,4,4,4,5,5,5,4,5,2,3,1,3.7346670984564234,6.421777633847859,1,1,2,5,1,2,3,0.0,0.0,0.0,0.0,1,1,2,2,14217.776338478589,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.5782223661521412,6,1992.9386683938258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,3,2,1,1949,2,1,10,3,2,2,2,15782.223661521411,5,3,3,3,4,-2,2,3,4,3,-3,4,1,4,78,54,68,62,58.43555267695717,58,56,74,62,5,2015,3,12,7,3,4,2,1
2,6,17,33,1,1939,1,1,1,3,4.0,-2.048685623444978,2087,1,30.973712468899567,0,1,0,0,0,0,0,0,0,161,100,3,4,4,1,1.0,1,1,1,1,1,1,5,5,4,5,5,4,4,5,4,5,5,5,2,2,1,5.902628753110044,6.048685623444978,1,3,1,0,0,0,2,0.4381706110048046,-0.09737124688995658,-0.3894849875598263,0.19474249377991315,1,1,2,2,2087.634122200961,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,1,2,-2,0,1,2,3,3,3,2,-2.0,4,4,4,4,4,3,2,3,2,-8,-8,-8,0,4,56,66,-2,66,47.46834758086113,56,56,-2,76,1,2015,3,10,7,2,1,2,1
2,26,76,118,1,1945,1,1,1,3,2.5834747612230595,572.4309024241021,875,1,52.333899044892235,0,1,0,0,0,0,0,0,0,156,94,3,3,1,1,1.2917373806115298,1,1,1,3,1,1,2,5,5,5,5,5,5,5,3,5,5,5,1,2,1,7.291737380611529,6.5834747612230595,1,3,1,1,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,5291.73738061153,2,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1972.6256364255037,1953.8752121418345,1972.6256364255037,1.5834747612230595,1.0,1.2917373806115298,875.2121418345893,5.4165252387769405,0.0,0.0,1349,1,1,2,-2,1,1,2,3,3,3,4,15000.0,4,4,1,4,4,-8,3,3,4,-4,-4,-4,3,4,60,57,15,52,34.16525238776941,22,5,35,31,1,2015,3,11,8,2,2,1,1
1,20,57,91,1,1982,1,1,1,6,4.455116203514623,1095.9408499180347,38141,2,86.37790508786557,0,0,0,0,0,0,0,0,0,159,128,2,-3,2,3,2.0,1,2,1,5,5,3,3,3,3,3,3,4,3,4,3,4,4,2,1,2,1,7.0897675929707535,7.0897675929707535,2,2,4,3,5,4,2,3.269302778912262,1.089767592970754,0.544883796485377,1.634651389456131,2,2,1,2,-3.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,1,1,1,-3,-1,1,0,1,2,2,3,218267.43052719347,3,3,3,3,4,3,3,4,4,3,4,3,3,2,83,75,75,72,64.55116203514623,70,66,70,70,1,2015,3,9,7,2,6,3,1
2,26,77,118,1,1953,1,1,1,1,5.0,-2.0,1324,-6,87.33463284138573,0,1,0,0,0,0,0,0,0,157,137,1,2,3,1,1.0,1,1,1,1,1,2,4,5,3,3,5,3,3,4,2,5,3,5,2,3,1,4.119801819073326,4.359405457219978,1,3,1,4,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,5880.1981809266745,5,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1739.9122000538878,1955.0,1739.9122000538878,2.7603963618533482,1.0,1.0,844.630848232387,3.640594542780022,0.5990090953666299,0.11980181907332599,-2,1,1,2,-2,1,1,2,3,1,3,3,6479.207276293304,4,4,3,3,4,2,2,2,2,2,2,2,2,4,65,58,57,60,58.80198180926674,57,55,68,70,2,2015,3,8,7,2,3,1,1
1,1,1,3,2,1956,1,0,3,7,4.0,1364.1086671027488,78136,3,61.99666497877307,0,1,0,0,0,0,0,0,0,162,121,2,0,4,2,1.0,2,1,2,4,3,3,1,5,4,2,5,2,5,5,5,5,5,2,1,4,1,5.2759548013903315,6.637977400695165,1,0,2,2,2,2,2,2.043033898957251,17.025282491310428,0.6810112996524171,1.3620225993048343,1,1,1,2,78136.63278053536,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0.31898870034758287,2,-0.9569661010427486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313,0,-1,-1,1319,3,1,-8,3,-1,3,-1,-3.0,3,3,3,3,3,3,3,2,1,1,-1,-1,1,2,76,86,86,73,70.43033898957252,80,76,80,73,3,2015,3,10,8,2,3,5,1
