survey_type,province,city,county,gender,nationality,religion,edu,edu_yr,income,political,floor_area,property_0,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,income_cut,happiness
2,11,33,56,1,1,1,3,1056.4236867968866,3466,1,66.93743106366574,0,0,0,0,0,0,0,0,167,99,1,1,2,1,1.0,1,1,1,1,1,1,3,5,4,5,5,4,-1,5,3,5,5,1,1,1,7.533479680845205,7.533479680845205,1,1,1,1,1,1,0.0,1,1,6933.040638309591,2,1,1,2,1,0,0,0,0,0,0,3,1990.133918723381,1966.2678374467616,1990.133918723381,2.3995609574643852,1.0,1.0,2933.04063830959,1.466520319154795,2.6673984042260246,0.5334796808452049,1944,1,2,1948,1,2,3,3,4,3,5,4,5,4,5,-2,1,3,4,4,3,1,5,69,64,40,64,40.0,49,40,60,55,3,13,8,3,2,1
2,11,32,56,2,0,1,4,-2.0,-2,0,111.7483882769575,0,0,0,0,0,0,0,0,158,116,1,-7,-8,1,1.2750537241014166,3,3,3,3,1,1,1,5,4,2,5,5,2,5,5,5,5,3,2,3,7.091684574700472,7.091684574700472,1,2,-7,-7,-7,-7,0.9083154252995278,1,1,-2.908315425299528,3,1,0,2,1,0,0,0,0,0,1,3,1971.375268620507,1950.6503223446084,1971.375268620507,4.0,1.2750537241014166,1.0,-2.908315425299528,4.633261701198111,-0.7334765976037776,-0.7334765976037776,175,0,4,175,1,13,3,1,3,1,2,2,2,3,2,2,4,2,2,-8,-8,-7,2,78,78,78,68,59.08315425299528,68,65,68,77,3,9,7,2,0,1
2,25,74,115,2,1,1,3,888.6028520925081,10301,1,118.02964120693561,0,1,0,0,0,0,0,0,163,110,2,4,2,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,4,5,5,4,5,4,4,1,1.5432805886705085,3.8268776453179654,1,2,5,1,5,1,0.5432805886705087,1,2,20602.869622954928,2,2,1,2,1,0,0,0,0,0,2,3,1972.5820147167626,1952.1252953054332,1972.5820147167626,3.4567194113294915,1.0,1.0,10301.434811477464,1.9134388226589827,2.716402943352543,0.5432805886705087,1048,2,8,1049,-3,15,2,2,4,2,3,3,3,3,4,3,2,3,3,-2,-8,1,2,83,83,83,78,78.26877645317965,83,78,83,78,3,15,7,3,2,1
2,27,80,122,2,1,1,1,-2.0,8573,1,181.70739146089733,0,0,0,0,0,0,0,0,161,120,1,1,2,1,1.0,1,1,1,4,1,1,2,5,3,5,5,4,5,5,5,5,5,2,2,1,5.0,6.085369573044867,1,1,3,2,4,1,0.9146304269551333,0,1,8658.521707820533,2,2,1,2,1,0,0,0,0,0,0,3,-2.0,1945.8536957304486,-2.0,2.8292608539102666,1.0,1.0,-0.2561087191346001,4.658521707820533,0.4268478652243335,0.0853695730448667,1765,1,2,-2,1,2,2,1,3,2,4,4,3,3,4,2,2,2,1,-8,2,1,4,75,86,85,78,86.58521707820533,76,74,87,73,3,15,7,3,2,1
1,22,67,107,1,1,1,4,1058.1078425610613,22763,2,48.35626900782182,0,0,0,0,0,0,0,0,162,109,2,3,3,1,1.0,2,2,1,4,1,1,1,4,3,2,4,4,2,5,4,3,5,2,3,2,5.8420196589087805,6.92100982945439,1,3,5,5,6,4,0.46050491472719524,1,1,22763.029488363172,3,2,1,2,1,0,0,0,0,0,0,5,1965.302524573636,897.5240788033035,906.2736721831202,1.3815147441815858,0.46050491472719524,0.46050491472719524,2763.0294883631714,1.3815147441815858,0.0,0.0,1923,1,9,1923,1,1,2,1,4,1,4,3,-2,-2,4,3,3,4,2,3,4,2,5,84,70,70,71,67.30252457363598,74,84,80,82,3,16,7,4,3,1
2,22,65,104,2,1,0,3,-2.0,4000,0,54.43843765049132,0,1,0,0,0,0,0,0,162,99,1,1,1,1,1.0,1,1,1,3,1,1,1,5,4,5,4,4,-7,4,1,4,5,2,1,1,6.796796862459056,6.949199215614764,2,1,1,1,1,1,0.0,1,1,8101.601568770472,3,1,1,2,1,0,0,0,0,0,1,2,1989.06681647209,1962.9652149033195,1887.008040642151,3.949199215614764,1.0,1.0,4203.203137540944,1.949199215614764,0.15240235315570783,0.10160156877047188,1944,1,2,1946,1,2,3,2,3,3,4,3,4,3,4,3,1,3,4,3,4,1,4,77,68,41,67,39.49199215614764,58,38,60,51,3,11,9,2,2,1
1,13,39,64,1,1,1,3,1182.4202941476592,35994,1,80.3558207322504,0,0,0,0,0,0,0,0,165,112,1,2,2,1,1.0,1,1,1,3,1,1,1,4,4,4,4,4,3,4,5,2,5,2,2,1,5.002985085658757,5.002985085658757,1,1,-1,0,-1,0,1.1988059657364971,1,2,35994.029828682484,1,1,1,2,1,0,0,0,0,0,1,7,1186.8149209934734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,3,-1,1156,1,-2,3,2,3,3,2,2,2,2,3,2,2,2,2,2,2,1,2,52,46,40,46,40.756417749382145,46,46,46,46,3,14,7,4,4,1
2,16,47,79,1,2,0,3,852.6850959709391,27724,2,64.82868532249299,0,0,0,0,0,0,0,0,165,146,1,3,3,1,1.0,2,2,2,5,1,1,1,4,3,2,5,4,2,4,4,5,5,1,3,3,5.4126586398457945,5.4126586398457945,1,3,5,3,6,2,0.5687764399742992,1,1,32037.129840359812,5,2,1,2,1,0,0,0,0,0,2,3,1975.330800520437,1957.624471200514,1975.330800520437,3.0,1.0,1.0,12037.129840359812,2.1375528799485983,1.2936706800771025,0.43122356002570084,1927,1,2,1932,1,2,2,1,4,2,5,5,4,4,5,4,3,4,5,4,4,3,4,77,74,65,80,65.68776439974299,62,77,62,80,3,14,8,4,4,1
2,18,54,88,2,1,1,1,-2.0,4683,1,197.26497944213835,0,0,0,0,0,0,0,0,172,120,1,1,2,1,1.0,1,1,1,1,1,1,4,5,4,5,5,4,5,5,5,5,5,2,2,1,5.0,6.863248972106917,1,4,2,1,1,1,0.13675102789308258,-6,-6,5547.004111572331,3,2,1,2,1,0,0,0,0,0,0,3,-2.0,1953.632489721069,-2.0,1.2735020557861652,1.0,1.0,-2.5897469163207525,1.5470041115723303,4.316244860534587,0.8632489721069174,262,2,2,-2,1,2,2,1,3,2,4,4,3,3,4,-6,-6,-6,-6,-8,-6,1,4,36,55,46,62,55.470041115723305,45,28,64,10,3,11,7,2,2,1
1,8,18,37,1,1,1,5,-2.0,5137,1,61.37684241566589,0,0,0,0,0,0,0,0,173,137,2,3,2,2,1.8623157584334107,1,1,2,3,1,1,1,4,4,3,4,4,4,3,4,5,5,2,2,1,2.8261054493995363,2.8261054493995363,1,1,1,1,1,1,-6.8985260674672855,1,2,10000.0,2,1,0,2,1,0,0,0,0,0,0,3,1980.8261054493996,1957.652210898799,1980.8261054493996,5.724631516866822,1.0,2.0,4311.5787921670535,5.0,0.0,0.0,-2,1,1,-2,1,2,3,2,3,2,3,2,2,2,4,2,2,2,2,2,-8,1,4,44,26,17,17,0.0,8,11,25,25,3,8,8,2,2,1
2,16,47,79,1,1,1,1,-2.293232455769546,3941,1,156.0151316345681,0,0,0,0,0,0,0,0,169,114,1,1,3,1,1.0,1,1,1,1,1,1,5,5,3,5,5,4,5,5,4,5,5,2,3,1,4.706767544230454,7.0,1,4,0,-1,-1,-1,-2.3458596461563674,-5,-5,4648.121053076545,3,2,1,2,1,0,0,0,0,0,0,2,-1.4135350884609081,1381.7305489705377,-1.4135350884609081,0.7067675442304541,0.7067675442304541,0.7067675442304541,-2.120302632691362,0.7067675442304541,3.5338377211522705,0.7067675442304541,-2,0,2,-2,-1,2,3,2,3,0,4,4,3,3,4,-8,-8,-8,-8,-8,-8,0,4,20,34,27,41,34.75191229998361,27,13,41,0,3,12,7,2,2,1
1,19,57,94,1,1,1,5,1985.807192857369,9499,1,79.80789478755311,0,0,0,0,0,0,0,0,166,119,3,4,2,1,1.6922806949929192,1,1,1,5,2,1,1,4,3,4,4,4,4,3,5,5,3,1,2,1,6.961578957510621,5.923157915021243,3,3,4,5,3,1,1.0,1,1,50000.0,2,2,0,2,1,0,0,0,0,0,1,2,1294.64211195701,1282.8726382119462,1294.64211195701,1.9615789575106213,0.6538596525035404,0.6538596525035404,3923.1579150212424,0.6538596525035404,3.269298262517702,0.6538596525035404,1938,2,1,1940,2,1,3,1,3,2,4,2,3,2,4,2,2,4,3,-1,0,2,3,79,56,18,50,53.4614034749646,69,5,46,53,3,13,9,3,2,1
1,22,68,107,1,1,1,2,1418.6125571415712,949,1,57.25913417037083,0,0,0,0,0,0,0,0,162,97,1,3,3,1,3.1777402511112487,3,1,1,1,1,1,5,5,4,2,4,5,5,5,5,5,5,2,4,2,5.629567085185414,4.903653668148332,1,3,3,3,3,2,0.0,1,1,876.7442432296168,1,1,0,2,1,0,0,0,0,0,0,7,1959.5332207533338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522,-5,2,522,1,2,3,2,2,0,3,3,3,3,4,3,3,3,2,3,3,3,2,80,50,35,74,52.74086582962917,35,42,45,62,3,11,7,2,1,1
1,8,19,40,2,1,0,3,1348.1724218436855,0,1,110.06630681978865,0,0,0,0,0,0,0,0,162,102,2,3,2,1,1.3194695454416907,1,1,1,3,1,1,1,5,5,5,5,5,4,5,5,3,5,3,2,1,6.319469545441691,6.0,1,1,4,2,2,4,0.0,2,1,-0.6389390908833816,1,1,0,2,1,0,0,0,0,0,0,5,1354.2556045710353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,-4,3,3,3,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,39,36,36,19,36.38939090883382,39,26,19,39,3,13,7,3,0,1
1,12,33,60,2,-1,0,2,-2.0,0,-3,56.51329276134278,0,0,0,0,0,0,0,0,155,89,1,1,-3,4,2.939468289546289,1,1,1,3,1,1,3,5,3,4,5,5,5,5,5,5,5,1,2,1,8.0,8.0,1,1,1,1,1,1,0.0,2,2,-0.9394682895462887,1,1,0,2,1,0,0,0,0,0,0,5,1983.4092024343195,923.9670627687749,932.4222773746915,1.8789365790925774,1.8789365790925774,0.46973414477314435,-0.9394682895462887,0.46973414477314435,-3.7578731581851548,-3.7578731581851548,1941,-3,2,1947,1,2,3,-2,2,-2,2,2,2,2,-1,-1,2,2,2,-1,-1,1,3,54,54,54,50,50.0,50,47,50,50,3,14,7,4,0,1
1,9,25,46,1,1,1,1,-2.0,537,1,81.19395992126752,0,0,0,0,0,0,0,0,153,136,1,1,1,3,1.7313422845895359,1,1,1,3,3,1,5,5,3,5,5,5,4,4,4,5,2,2,2,1,6.0,6.0,1,1,2,1,1,1,0.0,1,1,535.1214039671597,3,1,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5,-5,-2,-5,-5,3,2,2,3,3,3,3,3,3,3,3,4,3,0,0,1,3,67,70,50,70,64.62684569179072,60,52,43,65,3,10,7,2,1,1
1,22,68,108,2,1,1,6,1971.6753676602923,23691,1,68.15417709355484,0,0,0,0,0,0,0,0,162,103,3,3,3,1,1.3691645812890343,3,2,2,4,1,1,1,4,3,3,4,4,3,4,4,2,4,3,3,2,4.553746871933551,5.261670837421931,1,2,4,4,4,5,0.18458229064451714,1,1,16307.985022528368,1,2,1,1,1,0,0,0,0,0,0,5,1600.664963464813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930,2,14,1930,2,3,2,2,3,2,3,2,-6,-6,3,2,1,3,1,0,3,1,4,76,68,68,64,64.07708854677742,68,72,76,80,3,17,7,4,3,1
2,20,58,94,2,-5,1,4,-2.0,1186,-5,44.25063463152342,0,0,0,0,0,0,0,0,148,93,1,1,-4,6,3.2874682684238294,2,2,1,1,1,1,4,5,4,3,5,4,4,4,5,5,4,1,2,1,7.762489422807943,6.812447114039715,1,2,2,1,3,1,0.0,1,1,-2.0,1,1,-1,1,1,0,0,0,0,0,0,4,1988.8001692350729,1969.8501269263047,1988.8001692350729,1.1498730736953178,1.1498730736953178,1.237510577192057,-2.0,1.0,-5.387383650887374,-5.862404805271487,1942,-8,2,1940,1,2,2,-5,2,-5,1,1,1,1,-4,-5,-1,1,1,-5,-8,1,2,69,69,64,61,61.63801828241079,37,61,61,61,3,16,7,4,0,1
1,18,52,84,1,1,1,3,293.66063580782816,25745,1,311.39416678096217,0,0,0,0,0,0,0,0,161,104,3,4,3,1,2.701804704177682,1,1,1,5,2,1,1,4,4,4,4,3,4,4,4,1,4,2,2,1,3.447292943733477,5.850902352088841,1,4,2,2,4,1,1.0,1,1,72763.53528133262,2,2,0,2,1,0,0,0,0,0,1,3,1985.2981952958223,1963.2981952958223,1985.2981952958223,3.447292943733477,1.0,1.149097647911159,25745.488239555794,1.596390591644636,1.701804704177682,0.850902352088841,283,2,5,285,1,12,3,2,3,-6,1,1,2,2,2,-6,2,-6,2,-6,-6,1,3,72,51,51,42,42.54511760444205,51,51,44,72,3,19,7,4,4,1
2,6,14,31,1,1,1,3,1985.5561880588075,10055,1,79.66714104410558,0,0,0,0,0,0,0,0,167,141,1,1,1,1,1.0,1,1,4,5,1,1,1,4,4,4,1,1,1,4,3,4,5,4,4,1,1.0,1.1664294779472097,1,2,3,2,2,1,0.0,1,1,30554.7649264907,2,3,1,2,1,0,0,0,0,0,0,3,1996.6116645514564,1973.6116645514564,1996.6116645514564,4.16642947794721,4.0,1.0,15832.14738973605,3.0,0.0,0.0,1951,6,1,1955,3,2,2,2,3,2,4,3,3,3,4,4,4,4,3,3,-7,1,4,52,43,14,14,14.992884338416289,10,5,14,52,3,10,7,2,2,1
1,9,21,43,2,1,1,5,1977.2765696648003,0,1,214.18410738666964,0,0,0,0,0,0,0,0,152,96,1,2,2,1,1.0,1,1,1,1,1,1,4,5,4,4,5,4,4,5,5,5,4,1,3,1,8.0,8.0,1,1,2,5,-6,4,0.0,1,1,10709.205369333482,2,1,1,2,1,0,0,0,0,0,1,3,1979.5602518125336,1964.0,1981.687867920534,5.5744767783999105,1.0,1.0,10709.205369333482,2.7163178522666076,0.42552322160008904,0.1418410738666963,272,1,1,272,1,1,3,3,-6,2,4,3,4,4,4,-6,3,4,4,3,1,2,4,71,62,58,60,60.0,51,51,58,60,3,19,7,5,1,1
1,12,32,57,1,1,1,4,1968.6159819793056,0,1,84.35565567052492,0,0,0,0,0,0,0,0,157,125,4,4,4,1,1.5128868865895015,1,1,1,4,1,1,1,5,3,4,2,4,4,1,2,4,5,3,3,1,1.5128868865895015,1.5128868865895015,2,1,2,2,2,2,0.0,1,2,0.0,1,1,1,2,1,0,0,0,0,0,2,3,1974.3853123091897,1949.5902082061266,1974.3853123091897,3.7435565567052493,1.0,1.7435565567052493,0.0,4.743556556705249,0.0,0.0,494,1,2,494,1,2,3,2,3,3,4,3,4,4,4,4,4,4,4,3,-5,1,2,52,44,52,50,50.0,52,50,60,52,3,9,7,2,1,1
1,1,1,5,1,1,1,5,1976.1798486666512,28553,1,48.26764794671251,0,0,0,0,0,0,0,0,173,144,3,4,3,2,1.0,1,1,1,5,4,2,1,4,3,4,4,3,4,3,2,5,2,2,3,1,6.964030266669764,6.446045400004646,3,2,2,2,2,2,-3.3381362000139383,1,1,54215.818399981414,2,1,0,2,1,0,0,0,0,0,1,3,1984.1079091999907,1960.6618637999861,1984.1079091999907,6.0,1.0,2.0,38676.272400027876,5.0,0.0,0.0,990,-2,8,996,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,24,0,38,38,24.1007566667441,24,9,34,38,3,11,8,3,4,1
1,6,14,31,2,1,1,5,205.70382124536604,4790,1,57.90198160358216,0,0,0,0,0,0,0,0,172,134,1,2,2,1,1.895099080179108,1,1,1,3,1,1,1,4,4,4,4,4,3,3,4,5,5,2,2,1,2.104900919820892,2.5245045991044597,2,2,1,1,1,1,-7.160792641432865,1,1,10209.801839641783,2,1,0,2,1,0,0,0,0,0,0,3,1980.104900919821,1750.8138008303354,1772.296178754634,5.370594481074649,0.8950990801791081,1.7901981603582162,4475.49540089554,4.47549540089554,0.0,0.0,201,1,1,201,1,1,3,2,3,3,4,3,3,2,4,0,2,2,2,1,-6,1,3,55,28,28,28,6.294055189253513,7,10,37,37,3,8,7,1,2,1
2,13,36,64,1,3,0,1,-2.0,666,1,56.0011435699311,0,0,0,0,0,0,0,0,158,104,2,2,2,1,1.0,1,1,1,4,2,1,1,5,4,5,5,5,5,2,5,5,5,1,3,1,7.666793729992345,7.33358745998469,1,1,3,2,4,1,0.0,1,1,4333.206270007655,3,1,1,2,1,0,0,0,0,0,1,3,1976.6679372999236,1959.0011435699312,1976.6679372999236,3.0003811899770354,1.0,1.0,1333.5874599846902,3.9996188100229646,0.0,0.0,633,1,11,-2,1,2,2,1,3,3,3,3,2,3,3,0,3,-4,3,0,0,2,3,73,86,3,16,13.328250800306197,40,66,9,60,3,11,8,2,1,1
2,27,79,120,1,1,1,3,1970.6770819443984,13852,1,62.507423610551115,0,0,0,0,0,0,0,0,164,124,1,1,1,1,1.0,1,1,1,3,2,1,1,5,4,5,5,4,4,5,5,4,5,3,3,1,4.426339583343216,5.38244027777119,1,3,1,1,2,1,0.0,1,1,15956.100694427974,1,1,1,2,1,0,0,0,0,0,0,3,1981.1473208333136,1581.9734083397766,1601.3841250065225,2.426339583343216,0.8087798611144053,0.8087798611144053,4043.899305572026,2.426339583343216,0.0,0.0,1932,1,-6,1935,-6,-6,3,2,3,3,4,3,3,3,4,3,2,4,3,3,3,2,4,73,68,71,71,70.0,78,71,71,69,3,11,7,2,2,1
2,7,16,36,1,3,0,4,1980.7684681144092,3307,3,140.7635108580683,0,0,0,0,0,0,0,0,169,141,2,3,2,1,2.3842340572045533,2,1,3,2,1,1,1,5,3,3,5,4,4,4,3,5,5,2,5,2,3.768468114409106,2.3078829713977234,1,3,1,2,1,2,0.0,1,1,3307.8829713977234,4,1,1,2,1,0,0,0,0,0,0,2,1980.0,1962.8448192002159,609.6082833674925,3.0,1.0,1.0,1038.175542903415,3.0,0.0,0.0,1926,1,13,1929,1,6,2,2,4,4,4,3,3,3,3,4,3,4,3,3,3,1,4,96,96,78,78,69.21170286022765,84,87,69,69,3,16,7,4,2,1
1,6,16,31,1,1,1,7,1154.4498879341263,29197,1,46.78976642380078,0,0,0,0,0,0,0,1,168,122,3,4,4,1,1.4197441605950194,2,3,1,4,3,2,1,2,2,4,3,3,2,2,5,3,1,3,3,2,3.5184649635701164,2.0,6,1,3,4,4,3,1.4197441605950194,1,1,-2.5802558394049804,1,2,1,1,0,0,0,0,0,0,0,2,1157.0301437735313,1137.301445233762,1157.0301437735313,5.802558394049806,0.5802558394049806,1.1605116788099612,-1.1605116788099612,0.5802558394049806,1.7407675182149418,0.5802558394049806,1945,5,1,1948,5,1,2,2,3,3,3,-3,-3,-3,3,4,2,3,-3,-8,-8,1,3,33,33,33,33,33.21023357619922,33,33,33,33,3,9,9,2,4,1
2,9,24,47,1,3,0,3,1819.2547100959068,2917,3,144.2579786828193,0,0,0,0,0,0,0,0,167,125,2,3,3,1,2.835942248080551,1,1,3,1,1,1,2,5,3,4,5,4,4,4,3,5,5,2,4,2,4.835942248080551,2.0820288759597245,1,4,1,1,1,1,0.0,1,1,3082.0288759597242,4,1,1,2,1,0,0,0,0,0,0,2,1979.097682364443,1963.9336246125235,161.51485676469736,3.0,1.0,1.0,1409.768236444303,3.0,0.0,0.0,1774,1,15,1778,1,2,2,2,4,3,3,3,3,3,4,3,3,3,3,3,3,1,5,95,94,96,96,96.71884496161103,96,95,95,97,3,17,8,4,2,1
1,12,33,59,2,1,-3,4,1057.8612163832727,-1,1,181.43298718671937,0,0,0,0,0,0,0,0,150,107,1,3,2,2,1.0,1,1,1,1,1,1,4,5,4,5,5,4,4,5,4,5,5,1,3,1,5.214948078007906,7.535824679667984,1,2,3,5,-1,5,0.0,1,1,5357.318446039178,3,1,1,2,0,0,0,0,0,0,1,3,1985.4268051253123,1968.177577882988,1985.4268051253123,5.071649359335968,1.0,2.8567012813280632,13713.402562656127,2.0716493593359684,1.3925259609960474,0.4641753203320158,891,1,2,895,-3,2,3,2,-3,-2,4,2,2,2,2,-3,2,2,2,2,2,1,3,65,41,46,50,55.35824679667984,50,45,50,50,3,14,7,3,0,1
2,21,64,103,2,1,1,3,-2.0,8495,1,225.22454391577116,0,1,0,0,0,0,0,0,161,114,3,3,3,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,3,5,3,3,1,2.1671656531461583,2.6686626125846327,2,1,1,1,1,1,0.8328343468538418,1,1,21671.65653146158,2,1,1,2,1,0,0,0,0,0,1,3,1984.1671656531462,1962.6626747748307,1984.1671656531462,3.0,1.0,1.0,9398.20364867383,1.3343313062923163,4.1641717342692095,0.8328343468538418,1934,1,2,1937,1,12,3,1,4,3,3,3,3,3,4,3,2,1,3,-5,-8,1,3,75,75,61,66,51.64171734269209,75,66,61,66,3,13,7,3,1,1
1,27,79,122,2,1,0,4,1975.1361504126187,14890,1,47.005188691880264,0,0,0,0,0,0,0,0,159,106,2,2,3,2,1.6387447585588815,2,1,2,4,1,1,1,4,3,3,4,5,4,2,2,3,5,3,2,1,5.916234275676645,6.6387447585588815,1,2,2,2,2,2,0.6387447585588816,1,1,22171.732179100196,1,2,1,2,1,0,0,0,0,0,0,6,1980.2461084810898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,3,6,1928,4,9,3,2,2,2,3,3,0,0,3,3,2,3,1,3,3,1,3,80,76,70,74,22.204101176554936,76,80,80,81,3,16,7,4,3,1
1,15,42,72,1,1,0,4,1976.2633155463695,33466,1,37.97582273698255,0,0,0,0,0,0,0,0,165,129,2,3,4,4,2.3864751740782655,2,1,1,4,3,1,1,5,4,2,4,4,2,4,2,5,2,2,3,2,5.6135248259217345,4.227049651843469,1,1,1,1,1,7,1.3864751740782655,1,1,33466.18793519567,1,1,0,2,1,0,0,0,0,0,1,6,1988.5700779593305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,2,1,-2,2,1,2,2,2,3,4,-4,-4,-4,3,3,2,3,2,2,2,2,3,89,82,69,68,74.60143619441301,76,81,91,89,3,18,8,4,4,1
1,27,79,121,1,1,1,3,-2.0,21000,1,170.4964738313588,0,0,0,0,0,0,0,0,181,129,4,4,4,1,1.8333134114766034,2,2,1,4,3,1,1,4,3,4,5,4,3,3,4,5,4,1,4,1,8.0,8.0,1,4,3,3,5,-5,1.0,1,1,21000.11953114038,1,1,0,2,1,0,0,0,0,0,0,1,328.0392062140447,324.87216103210017,328.0392062140447,0.5000597655701902,0.16668658852339668,0.16668658852339668,1000.1195311403799,0.5000597655701902,0.0,0.0,318,-6,-6,318,-6,-6,2,1,1,1,1,3,3,3,5,4,1,-5,2,1,-5,1,4,98,86,53,80,70.0,63,90,96,80,3,14,7,4,3,1
1,21,58,93,2,2,0,2,-2.0,2175,1,59.587591447438676,0,0,0,0,0,0,0,0,154,114,2,2,4,1,1.5875914474386728,1,1,1,3,1,1,2,5,3,5,5,5,5,1,5,5,5,1,3,1,8.0,8.0,1,3,5,4,5,1,0.0,1,1,5175.1828948773455,2,1,0,2,1,0,0,0,0,0,2,3,1971.18612828842,1952.5985368409813,1971.18612828842,4.0,1.0,1.0,2587.5914474386727,3.5875914474386725,0.0,0.0,-2,-4,14,-2,1,2,2,1,3,3,3,2,3,3,4,3,2,-2,3,-3,-3,1,3,80,88,41,52,-1.1751828948773455,73,82,-1,91,3,13,8,3,1,1
1,22,64,101,1,1,1,3,206.88641657924654,26459,1,327.68723096828023,0,0,0,0,0,0,0,0,159,103,3,4,2,1,2.7915305223760014,1,1,1,4,2,1,1,5,4,4,5,4,4,5,5,1,4,1,2,1,3.5211736940599963,6.208469477623998,1,4,1,2,4,1,0.8957652611880007,1,2,75312.704216436,3,1,0,2,1,0,0,0,0,0,0,3,1986.771990559804,1964.980460037428,1986.771990559804,3.312704216435998,1.312704216435998,1.0,26459.28634336799,1.2084694776239986,1.7915305223760014,0.8957652611880007,-2,2,5,201,1,13,3,2,3,-6,2,2,2,2,3,-8,2,-6,3,-6,-7,1,3,82,60,60,51,51.04234738811999,60,60,51,82,3,19,7,4,4,1
1,25,74,114,1,1,1,3,-2.0,23611,2,93.4535121419729,0,0,0,0,0,0,0,0,172,124,2,3,4,1,1.3980424414800727,2,3,1,4,2,1,1,4,3,3,5,4,2,4,4,5,4,1,4,2,8.0,8.0,1,4,5,4,7,0,1.0,1,1,23611.745351119564,4,2,1,2,1,0,0,0,0,0,0,2,1184.6524751672166,1173.2152815553382,1184.6524751672166,1.8058726755597814,0.6019575585199272,0.6019575585199272,3611.745351119563,1.8058726755597814,0.0,0.0,1155,-2,-1,1156,-2,-1,2,1,2,1,3,4,4,4,5,4,3,0,3,3,0,2,4,93,77,62,80,70.0,72,90,87,80,3,14,7,4,3,1
1,26,77,119,1,1,1,4,1987.661195229896,143933,1,63.035277063730874,0,0,0,0,0,0,0,0,159,146,-3,5,2,1,1.0,1,1,2,2,4,2,2,5,3,2,5,4,2,3,5,5,1,2,3,1,7.3482361468134565,4.089416880880738,1,1,2,6,4,2,0.0,1,1,157515.1900887583,1,-4,1,1,0,0,0,0,0,0,0,3,1992.8753060553884,1972.2235422022018,2005.2588192659327,-3.124693944611611,2.044708440440369,1.0,13581.209725724799,4.303527706373087,0.0,0.0,-2,3,2,677,2,2,-4,1,2,2,4,3,3,3,5,0,1,4,-3,-4,-4,1,3,46,40,19,40,27.41180734067282,53,27,40,73,3,12,8,2,4,1
2,14,39,67,2,1,1,3,1074.3913484281502,2051,1,209.11636654774367,0,0,0,0,0,0,0,0,150,94,1,1,1,1,1.0,1,1,1,1,1,1,3,5,5,5,5,4,4,5,5,5,5,1,2,1,5.720908363064081,7.544181672612816,1,1,2,3,-3,3,0.0,1,1,11595.364145855143,2,1,1,2,1,0,0,0,0,0,1,3,1983.4698199286463,1964.9116366547744,1983.4698199286463,5.088363345225632,1.0,1.0,10000.0,2.0883633452256323,2.2790916369359193,0.9116366547743677,-2,2,3,-2,2,8,3,3,-8,-2,4,3,3,3,3,-8,2,-1,4,-2,-2,1,5,74,69,78,69,55.44181672612816,50,36,41,69,3,16,7,4,1,1
2,23,68,106,1,-2,1,2,-2.0,643,-2,41.92720910287326,0,0,0,0,0,0,0,0,150,90,1,2,-1,3,2.2109186345690106,1,1,1,1,1,1,5,5,4,4,5,5,5,5,5,5,5,1,3,1,4.421837269138021,4.421837269138021,1,2,1,1,1,1,0.0,1,2,643.2620124654435,1,1,0,2,1,0,0,0,0,0,0,6,1965.9164654354029,793.9589847324147,801.2244965398288,1.6145581794253476,1.6145581794253476,0.4036395448563369,-0.8072790897126738,0.4036395448563369,-3.2291163588506953,-3.2291163588506953,1923,-2,2,1923,1,2,3,-1,2,-8,3,2,3,3,0,0,2,2,2,-1,-1,2,3,71,71,54,55,55.96360455143663,50,50,70,61,3,13,7,2,0,1
