id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
7391,3,1,5,11,27,2015/7/28 9:02,2,1942,1,0,2,4,,2.0,1957.0,12000,1,,60.0,0,1,0,0,0,0,0,0,0,,160,150,2,2,2,4,2.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,3,5,5,5,3,4,1,2.0,3.0,2,4,2,3,2,3,5,,,,,1,1,2,2,12000.0,-3,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1968.0,1937.0,1968.0,3.0,1.0,2.0,-1.0,6.0,,,1850,1,1,2,1860,-8,1,2,3,3,3,3,4000.0,4,4,3,4,4,4,2,4,3,3,3,4,2,2,60,20,60,50,60.0,60,50,70,40
7392,4,2,10,25,47,2015/7/30 10:03,2,1997,1,1,1,6,,1.0,2013.0,0,2,,225.0,0,0,0,0,1,0,0,0,0,,164,138,2,3,4,1,1.0,4,4,3,2,4,1,3,5,5,2,2,5,4,1,5,4,5,2,1,3,4,,,1,1,6,6,10,1,6,,,,,2,2,1,2,30000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1973,4,1,2,1970,3,1,2,3,2,3,-8,50000.0,4,4,4,4,5,5,2,4,2,4,2,2,1,5,80,70,70,80,80.0,70,70,70,70
7393,5,2,18,52,86,2015/7/19 10:34,1,1946,1,1,1,3,,4.0,1956.0,4000,4,1968.0,240.0,0,1,0,0,0,0,0,0,0,,170,150,5,5,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,2,5,5,5,5,2,3,1,6.0,6.0,4,5,5,3,7,2,3,,,,,1,1,2,2,8000.0,7,3,2,2,0,1,0,0,0,0,0,0,0,,2,3,0.0,3,1964.0,1946.0,1964.0,1.0,1.0,1.0,4000.0,3.0,,,1925,1,1,17,1927,1,1,17,2,1,3,2,-2.0,5,5,5,-8,5,5,2,3,3,-8,-8,-8,1,5,80,90,70,80,80.0,90,70,80,70
7394,5,1,10,25,47,2015/7/28 8:55,2,1954,1,1,1,1,,,,10000,1,,200.0,0,1,1,0,0,0,0,0,0,,150,104,2,3,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,1,5,2,3,1,1.0,6.0,1,4,6,5,6,3,3,,,,,1,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1974.0,1948.0,1974.0,1.0,1.0,1.0,10000.0,3.0,,,1925,1,1,2,1927,1,1,2,2,2,4,2,10000.0,5,4,4,3,5,3,2,3,3,2,4,4,2,5,95,96,98,99,97.0,85,88,87,89
7395,4,2,5,9,25,2015/8/7 9:11,1,1994,1,1,1,4,,2.0,2010.0,7000,1,,80.0,0,0,0,0,1,0,0,0,0,,172,170,5,5,5,1,1.0,1,1,1,1,5,1,5,5,4,5,5,4,4,1,5,5,5,1,3,3,2,5.0,4.0,2,4,1,1,2,1,1,5.0,4.0,2.0,3.0,1,1,2,2,30000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2015.0,1997.0,2015.0,4.0,1.0,4.0,0.0,5.0,,,1963,3,1,2,1965,3,1,2,3,2,3,3,700000.0,5,4,4,3,5,5,1,1,1,1,1,1,1,5,80,70,80,100,60.0,80,100,100,70
7396,3,1,12,32,60,2015/7/30 11:06,1,1953,1,1,1,3,,2.0,,12000,1,,100.0,0,1,0,0,0,0,0,0,0,,158,130,3,4,3,2,1.0,2,2,5,5,1,1,1,4,3,5,4,4,4,1,3,4,5,5,2,4,2,6.0,2.0,1,2,5,5,5,5,4,,,,,2,1,2,2,72000.0,7,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1981.0,1957.0,1981.0,3.0,1.0,2.0,12000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,3,3,12000.0,2,1,2,2,3,3,3,3,1,3,-8,2,1,3,60,50,50,50,50.0,50,55,40,60
7397,3,2,22,66,105,2015/7/7 13:10,2,1933,1,1,1,1,,,,2000,1,,120.0,0,0,1,0,0,0,0,0,0,,155,105,3,3,2,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,5,5,5,5,5,5,4,3,2,2.0,2.0,1,2,4,5,6,7,4,,,,,1,1,2,2,28000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1983.0,1957.0,1983.0,1.0,1.0,1.0,20000.0,2.0,,,1930,1,1,4,1930,1,1,2,3,2,4,2,40000.0,4,3,4,3,3,3,2,4,3,3,3,3,1,3,70,80,60,65,75.0,70,80,65,80
7398,4,1,9,20,42,2015/7/8 9:11,2,1982,1,1,1,4,,4.0,1998.0,0,1,,113.0,0,1,1,0,0,0,0,0,0,,158,130,4,4,3,1,2.0,1,1,1,5,1,1,1,5,3,5,5,3,3,3,2,5,5,5,4,4,1,2.0,2.0,1,2,7,7,9,2,5,,,,,2,2,2,2,100000.0,3,4,2,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2003.0,1974.0,2003.0,7.0,1.0,2.0,90000.0,1.0,3.0,1.0,1937,4,1,10,1953,1,1,2,1,2,4,2,100000.0,3,3,3,3,4,4,3,4,3,3,3,3,3,4,80,80,80,80,80.0,80,80,80,80
7399,2,1,27,79,119,2015/7/24 18:10,1,1986,1,1,1,12,,4.0,2010.0,20000,1,,50.0,0,0,0,0,0,0,0,0,1,,183,150,4,5,4,1,3.0,1,1,1,1,5,1,2,3,3,5,5,4,4,2,5,5,5,1,3,4,1,7.0,5.0,4,4,4,3,5,4,1,3.0,5.0,1.0,3.0,1,1,2,2,20000.0,1,2,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1960,3,1,2,1958,3,1,2,3,2,4,3,40000.0,3,2,4,4,4,5,3,4,2,2,2,3,1,2,70,50,50,60,50.0,50,60,60,60
7400,4,1,13,36,66,2015/9/21 18:39,2,1989,8,1,1,4,,4.0,-2.0,-2,1,,400.0,0,0,0,0,0,0,0,1,0,,145,110,4,4,4,2,1.0,2,2,2,5,5,5,1,5,1,4,5,2,2,5,4,5,4,2,4,4,2,2.0,3.0,1,4,5,4,6,4,4,,,,,1,2,2,2,25000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2011.0,1985.0,2011.0,4.0,1.0,2.0,25000.0,1.0,6.0,1.0,1968,3,1,2,1969,3,1,2,2,1,5,-8,60000.0,5,4,4,3,5,3,2,3,2,2,-8,-8,2,5,80,70,75,70,70.0,65,70,85,70
7401,5,1,18,52,86,2015/7/19 9:44,2,1995,1,1,1,12,,1.0,2013.0,0,2,,120.0,0,0,0,0,1,0,0,0,0,,163,120,4,5,4,2,1.0,2,3,2,5,5,1,3,4,2,3,4,4,3,1,2,4,4,1,3,4,5,6.0,1.0,2,3,5,8,8,8,6,,,,,1,2,2,2,80000.0,5,4,1,2,0,0,1,1,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1965,7,4,1,1965,7,2,1,2,1,3,-8,200000.0,5,3,-8,-8,5,5,4,4,3,3,-8,3,1,3,80,80,70,70,70.0,70,70,70,70
7402,4,2,2,2,9,2015/7/24 10:14,1,1957,8,1,1,4,,2.0,1976.0,5000,1,,300.0,0,1,0,0,0,0,0,0,0,,163,103,3,3,3,1,2.0,1,1,3,4,1,1,1,5,4,5,3,4,3,5,5,5,5,5,4,3,1,2.0,5.0,1,3,8,6,-8,2,2,,,,,1,1,-1,-1,30000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1980.0,1959.0,1980.0,1.0,1.0,1.0,0.0,6.0,,,-2,3,1,2,-2,1,1,-8,3,3,3,2,-2.0,4,4,4,4,4,4,4,4,3,3,3,3,2,4,70,50,70,60,60.0,70,70,70,70
7403,4,1,16,46,77,2015/7/26 15:41,2,1935,1,1,1,1,,,,1000,1,,100.0,0,0,0,1,0,0,0,0,0,,150,90,2,2,3,1,1.0,1,1,1,3,1,1,1,5,5,5,5,3,3,5,5,5,4,5,3,3,2,2.0,3.0,1,3,3,3,5,2,4,,,,,1,1,2,2,50000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1955.0,1930.0,1955.0,3.0,1.0,1.0,1000.0,4.0,,,1901,1,1,2,-2,1,1,2,3,3,-8,3,-2.0,4,2,2,3,4,4,4,4,3,-8,-8,-8,1,4,80,40,80,50,50.0,50,80,50,50
7404,4,2,18,54,88,2015/7/13 15:22,2,1957,1,0,1,1,,,,0,1,,100.0,0,1,0,0,0,0,0,0,0,,163,100,3,3,4,1,1.0,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,5,2,3,1,6.0,6.0,1,4,6,4,7,4,4,,,,,1,1,2,2,23000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1979.0,1956.0,1979.0,4.0,1.0,1.0,2000.0,3.0,,,-2,1,1,2,-2,1,1,2,2,1,4,-8,20000.0,4,3,4,3,5,-8,3,-8,3,-8,4,4,2,4,60,70,70,80,70.0,75,80,70,75
7405,4,1,22,65,103,2015/7/2 16:52,1,1988,1,1,1,12,,4.0,2011.0,50000,4,2014.0,100.0,0,0,0,0,1,0,0,0,0,,165,130,3,3,4,6,3.0,3,3,1,4,1,1,1,2,5,1,5,5,4,3,1,3,3,5,2,3,4,7.0,5.0,6,4,5,5,6,5,5,,,,,1,1,2,2,70000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1961,10,4,1,1963,10,1,1,2,1,4,2,-2.0,4,-8,-8,-8,5,4,4,4,4,4,-8,5,4,2,90,90,80,90,85.0,85,85,85,80
7406,4,1,13,36,67,2015/9/9 10:48,1,1939,1,1,1,6,,4.0,-2.0,-3,1,,136.0,0,0,0,0,0,0,0,1,0,,165,126,4,4,5,5,2.0,5,4,2,5,1,1,1,5,4,1,4,3,3,4,1,5,5,5,3,4,4,2.0,2.0,1,4,7,7,-8,4,5,,,,,1,1,2,2,-2.0,3,3,5,1,0,1,0,0,0,0,0,0,0,,2,1,1.0,3,1958.0,1941.0,1958.0,3.0,1.0,5.0,24000.0,5.0,,,-2,-8,1,9,-2,1,1,9,2,2,5,2,50000.0,5,3,4,-8,5,5,3,4,-8,4,-8,4,3,5,80,80,80,80,70.0,80,-2,80,80
7407,4,1,24,70,110,2015/8/11 17:05,1,1946,1,1,1,4,,2.0,-1.0,28440,4,1966.0,80.0,0,1,0,0,0,0,0,0,0,,170,138,5,4,4,4,1.0,3,2,1,5,1,1,1,5,3,3,5,4,4,4,5,5,5,5,4,4,2,2.0,5.0,2,2,6,6,-8,4,5,,,,,1,1,2,2,28440.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1970.0,1949.0,1970.0,1.0,1.0,5.0,0.0,5.0,,,-2,1,1,2,-2,1,1,2,2,2,3,-8,-2.0,5,4,4,4,4,4,2,4,4,4,4,-8,1,4,50,40,60,40,50.0,50,50,40,60
7408,4,2,18,52,85,2015/7/21 10:10,2,1967,1,1,1,4,,2.0,-2.0,0,1,,100.0,0,0,1,0,0,0,0,0,0,,158,120,3,5,4,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,5,5,5,5,5,5,4,3,1,3.0,7.0,1,3,1,1,1,1,4,,,,,1,1,2,2,70000.0,7,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1988.0,1964.0,1988.0,3.0,1.0,1.0,30000.0,2.0,,,1940,1,1,2,1941,1,1,2,2,2,4,-8,100000.0,5,3,4,4,5,5,1,4,3,3,3,3,1,5,80,80,80,70,70.0,70,70,70,70
7409,4,2,11,31,54,2015/7/17 16:08,2,1979,1,1,1,4,,4.0,1996.0,0,1,,36.0,0,0,0,0,0,0,0,0,1,,156,98,5,4,3,1,3.0,2,2,2,5,4,3,1,4,3,4,4,3,4,2,2,5,5,2,3,4,2,3.0,5.0,1,2,5,3,8,2,5,,,,,1,1,2,2,55000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,,2,0,2.0,3,2004.0,1977.0,2004.0,4.0,1.0,1.0,55000.0,1.0,1.0,1.0,1950,3,1,2,1951,3,1,2,2,1,4,2,100000.0,4,2,4,2,4,4,2,4,2,4,-8,4,2,2,80,90,80,80,80.0,90,80,80,90
7411,3,1,6,15,31,2015/8/9 14:09,2,1983,1,1,1,6,,4.0,2002.0,30000,1,,120.0,0,0,1,0,0,0,0,0,0,,155,130,3,3,3,1,1.0,2,2,2,4,4,1,2,4,3,3,3,4,3,2,2,5,3,1,3,3,3,2.0,2.0,2,3,5,4,6,4,1,2.0,10.0,1.0,4.0,1,1,2,2,60000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2006.0,1977.0,2006.0,6.0,1.0,1.0,30000.0,1.0,2.0,1.0,1958,3,1,2,1958,3,1,2,2,1,4,3,50000.0,3,3,3,3,5,3,2,3,3,-8,-8,3,2,3,60,60,60,60,60.0,60,60,60,60
7412,3,1,15,41,72,2015/7/16 19:25,2,1979,1,1,1,4,,4.0,1994.0,0,1,,110.0,0,0,1,0,0,0,0,0,0,,163,110,4,5,4,1,1.0,1,1,1,4,4,2,2,5,3,4,5,4,4,2,2,5,4,2,3,3,1,2.0,3.0,2,3,6,5,6,4,4,,,,,1,1,2,2,40000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2001.0,1978.0,2001.0,4.0,1.0,1.0,30000.0,1.0,5.0,2.0,1960,1,1,2,1961,1,1,2,2,2,4,-8,20000.0,4,3,3,3,4,2,2,3,2,2,-8,-8,1,3,70,70,60,70,70.0,80,70,70,80
7413,3,1,1,1,3,2015/9/17 14:59,1,1948,1,1,1,4,,4.0,1965.0,29280,1,,49.0,0,1,0,1,0,0,0,0,0,,185,80,2,2,2,2,1.0,4,2,1,4,4,1,1,5,2,1,5,4,5,5,5,3,5,1,1,4,1,,,4,2,2,2,5,5,5,,,,,1,1,1,2,59280.0,2,1,1,2,0,0,1,0,0,0,0,0,0,,0,1,0.0,3,1980.0,1980.0,1980.0,4.0,1.0,2.0,30000.0,5.0,,,1914,2,1,1,1917,2,1,5,3,2,4,3,40000.0,3,3,3,3,3,3,3,4,2,3,-8,4,1,3,60,50,70,70,60.0,60,70,70,70
7414,1,1,5,11,27,2015/7/28 9:26,1,1960,1,1,1,4,,4.0,-2.0,30000,2,,60.0,0,0,0,0,0,0,0,0,1,,170,70,4,4,4,1,2.0,4,4,4,4,2,1,2,4,4,1,4,3,3,3,2,4,5,5,3,3,2,3.0,3.0,2,2,3,2,5,2,5,,,,,2,1,-1,-1,70000.0,2,3,0,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,-2.0,1964.0,1982.0,1.0,1.0,1.0,30000.0,1.0,-8.0,-8.0,-2,1,4,2,-2,1,1,15,2,1,4,2,100000.0,2,2,2,2,4,3,2,3,2,2,-8,-8,1,2,60,60,60,60,60.0,50,60,60,50
7415,4,1,8,19,41,2015/8/8 13:43,2,1976,4,0,8,3,,4.0,-2.0,0,1,,120.0,0,1,1,0,0,0,0,0,0,,168,110,3,3,3,4,1.0,1,1,1,3,1,1,1,5,3,5,5,3,5,5,5,5,3,5,3,3,1,7.0,7.0,1,3,4,3,7,4,4,,,,,1,1,2,2,60000.0,4,2,2,1,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1993.0,1972.0,1993.0,10.0,4.0,4.0,60000.0,1.0,3.0,1.0,1945,4,4,1,1950,1,1,2,2,2,2,3,40000.0,4,4,4,4,4,4,4,-8,-8,-8,4,4,-8,4,90,80,80,80,70.0,90,80,80,70
7416,3,1,16,46,77,2015/7/27 18:43,1,1985,1,1,1,3,,4.0,1997.0,60000,1,,75.0,0,0,0,0,0,0,0,0,1,,175,120,5,4,4,1,3.0,1,1,2,2,3,1,3,4,4,4,3,4,2,3,3,5,5,2,3,3,2,2.0,2.0,2,3,5,1,6,1,1,2.0,12.0,1.0,4.0,1,2,2,2,80000.0,1,3,4,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2008.0,1986.0,2008.0,3.0,1.0,1.0,20000.0,1.0,5.0,2.0,1964,1,1,9,1965,3,1,9,2,1,3,2,120000.0,3,3,3,3,5,5,3,3,3,3,3,3,1,5,70,70,70,65,68.0,56,67,66,76
7417,5,2,17,50,83,2015/7/27 9:55,2,1982,1,1,1,4,,4.0,-2.0,0,1,,200.0,0,0,0,0,0,0,0,0,1,,160,100,5,4,4,1,1.0,3,3,3,4,3,3,2,5,3,2,5,4,3,1,5,5,3,2,2,3,2,3.0,3.0,1,4,6,4,7,5,5,,,,,1,1,2,2,-2.0,4,3,1,1,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,-2.0,1978.0,-2.0,3.0,-8.0,1.0,20000.0,5.0,,,-2,4,1,1,-2,4,1,2,2,1,4,3,100000.0,2,2,5,3,5,-8,4,-8,4,-8,-8,-8,1,5,70,60,-2,80,60.0,60,70,40,80
7419,4,2,6,17,33,2015/8/4 9:30,1,1995,1,1,1,6,,2.0,2011.0,30000,4,2013.0,300.0,0,0,0,0,1,0,0,0,0,,160,92,3,4,3,1,1.0,1,4,1,5,5,4,1,3,3,2,3,4,3,1,3,5,5,1,4,3,3,2.0,3.0,2,2,6,2,10,5,1,3.0,2.0,1.0,3.0,1,2,2,2,700000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1972,7,4,4,1973,3,1,2,2,1,4,2,72000.0,4,4,3,3,4,4,3,3,2,2,2,2,1,3,70,80,80,70,70.0,70,70,60,70
7420,4,1,24,71,111,2015/8/10 13:23,2,1978,1,1,1,9,,4.0,2011.0,0,1,,150.0,0,1,0,0,0,0,0,0,0,,160,110,5,5,4,4,1.0,2,3,1,2,4,4,2,5,1,2,5,2,3,2,1,5,1,1,4,4,4,2.0,2.0,3,2,5,4,6,4,1,-8.0,-1.0,-8.0,-8.0,1,2,2,2,9048000.0,3,4,1,2,0,0,0,0,0,0,0,0,0,×Ö»­¡¢²èºø,0,1,1.0,3,2005.0,1978.0,2005.0,9.0,4.0,5.0,48000.0,1.0,8.0,2.0,1955,3,1,5,1955,1,1,2,2,1,3,-8,100000.0,4,4,-8,-8,4,4,3,3,3,4,-8,4,3,4,60,60,50,60,60.0,50,60,60,50
7421,5,1,10,27,50,2015/7/25 20:08,1,1985,1,1,1,3,,2.0,,10000,1,,180.0,0,1,0,0,0,0,0,0,0,,170,130,3,4,5,4,1.0,1,1,1,2,1,5,5,5,4,5,5,1,2,5,1,5,5,1,3,4,2,2.0,2.0,6,1,5,5,5,5,1,5.0,4.0,1.0,3.0,2,2,2,2,20000.0,6,3,1,2,0,0,1,0,0,0,0,0,0,,1,1,2.0,3,2007.0,1985.0,2007.0,3.0,1.0,4.0,0.0,6.0,,,1954,4,4,2,1956,3,1,2,2,2,4,2,10000.0,4,4,4,4,4,4,3,3,4,3,3,3,3,3,60,50,0,0,0.0,0,20,60,60
7422,4,1,7,18,38,2015/8/7 15:21,2,1949,1,1,1,4,,4.0,1966.0,24000,1,,51.0,0,0,1,0,0,0,0,0,0,,160,120,2,3,4,2,1.0,2,2,3,4,1,1,1,4,4,3,5,4,4,5,1,5,5,5,1,4,2,,,1,4,5,5,5,4,5,,,,,1,1,2,2,52000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1974.0,1946.0,1974.0,6.0,1.0,2.0,28000.0,5.0,,,1921,4,1,1,1926,2,1,12,2,1,4,2,30000.0,4,3,-8,-8,4,3,3,4,3,-8,-8,-8,1,4,70,80,70,70,80.0,70,70,70,70
7423,4,2,3,6,13,2015/9/25 11:20,1,1949,1,1,1,4,,2.0,1963.0,35000,1,,180.0,0,1,0,1,0,0,0,0,0,,170,120,2,1,4,1,2.0,1,1,1,4,1,1,1,5,5,5,5,4,5,2,5,5,5,5,4,4,1,2.0,7.0,1,1,1,1,1,1,3,,,,,1,1,2,2,5000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1974.0,1955.0,1974.0,1.0,1.0,1.0,2000.0,4.0,,,1918,1,1,2,1916,1,1,2,3,2,2,2,80000.0,3,3,3,3,5,-8,3,3,5,2,-8,1,1,4,70,60,0,-2,-2.0,60,80,60,0
7424,3,2,26,74,114,2015/8/6 14:53,1,1974,1,1,1,3,,3.0,,20000,1,,70.0,0,1,0,0,0,0,0,0,0,,170,105,4,5,4,1,1.0,1,1,1,5,2,2,1,5,4,5,5,4,4,4,3,5,5,5,5,3,1,1.0,5.0,3,1,2,1,4,1,3,,,,,1,2,2,2,-1.0,7,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,2.0,3,1994.0,1972.0,1994.0,3.0,1.0,1.0,-2.0,3.0,,,1933,1,1,2,1942,1,1,2,2,2,3,3,-2.0,3,2,3,2,4,3,2,4,2,2,2,2,1,5,80,40,20,30,40.0,50,50,70,60
7425,3,1,21,64,100,2015/7/15 9:39,1,1944,1,1,1,1,,,,5160,1,,86.0,0,1,0,0,0,0,0,0,0,,147,145,2,2,3,4,1.0,1,1,2,2,1,1,3,5,2,5,5,3,2,5,2,5,3,5,4,3,1,1.0,3.0,1,5,4,3,-8,3,4,,,,,2,2,2,2,55000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,4,2,15000.0,4,4,-8,-8,5,4,3,-8,4,4,-8,-8,3,4,80,75,75,80,75.0,75,85,80,75
7426,4,2,10,26,48,2015/7/26 22:06,1,1987,1,1,1,6,,4.0,1997.0,20000,1,,150.0,0,0,0,0,1,0,0,0,0,,175,160,5,5,5,1,1.0,2,2,2,3,3,3,2,5,4,5,5,4,4,5,4,5,5,3,3,2,2,2.0,2.0,1,3,5,6,5,5,1,5.0,6.0,2.0,4.0,1,2,2,2,50000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2010.0,1987.0,2010.0,4.0,1.0,1.0,10000.0,3.0,,,1962,4,1,5,1964,4,1,2,2,2,4,2,50000.0,4,4,4,3,5,5,4,5,3,5,-8,-8,2,4,70,60,50,70,60.0,60,50,60,70
7427,4,1,2,4,11,2015/8/1 10:46,2,1944,1,0,4,3,,4.0,1964.0,2000,1,,100.0,0,1,0,0,0,0,0,0,0,,155,132,2,2,5,4,1.0,2,2,2,4,1,1,1,5,2,4,4,2,2,4,5,4,5,5,3,4,2,3.0,3.0,2,3,5,5,6,5,5,,,,,1,1,2,2,40000.0,1,3,5,2,0,1,0,0,0,0,0,0,0,,3,1,0.0,7,1964.0,,,,,,,,,,-2,1,1,5,-2,1,1,2,2,2,4,3,-2.0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,80,60,70,70,70.0,70,70,70,70
7428,4,1,13,36,67,2015/9/11 19:07,1,1990,1,1,1,12,,4.0,2014.0,-1,1,,140.0,0,0,0,0,1,0,0,0,0,,168,110,5,5,5,2,1.0,1,1,1,4,5,4,1,3,3,5,5,3,3,2,3,5,5,1,3,2,2,3.0,3.0,2,4,5,1,8,5,1,3.0,1.0,1.0,2.0,1,1,1,1,100000.0,4,4,2,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1965,12,1,1,1966,12,4,1,2,1,5,2,60000.0,5,4,2,2,5,5,3,3,3,3,-8,5,3,3,60,70,60,60,80.0,70,60,70,80
7429,4,1,6,13,29,2015/8/11 19:06,2,1955,1,1,1,1,,,,14400,1,,60.0,0,0,0,1,0,0,0,0,0,,160,100,5,4,4,1,1.0,3,1,1,4,1,1,1,5,5,2,5,4,4,5,5,5,5,5,2,2,1,1.0,5.0,1,4,4,3,5,3,4,,,,,1,1,2,2,14400.0,1,2,-2,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,7,1980.0,,,,,,,,,,1935,1,1,2,1935,1,1,2,2,2,4,2,30000.0,4,4,4,4,4,4,4,4,4,4,-8,4,4,4,80,80,80,80,80.0,80,80,80,80
7430,3,2,11,31,54,2015/7/22 9:37,2,1936,1,1,4,2,,,,20000,1,,185.0,0,0,1,0,0,0,0,0,0,,160,100,4,3,4,1,1.0,2,2,4,4,1,1,2,5,3,3,3,3,2,3,2,5,3,5,3,2,2,3.0,2.0,2,2,4,2,5,1,3,,,,,1,1,2,2,25000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1961.0,1935.0,1961.0,2.0,4.0,2.0,20000.0,5.0,,,-2,-8,1,2,-2,-8,1,2,2,3,2,-8,70000.0,3,2,3,3,2,2,3,3,3,2,2,2,2,4,95,80,50,50,50.0,50,60,60,70
7431,4,2,18,51,84,2015/7/28 9:08,2,1970,1,1,1,3,,4.0,1982.0,12000,1,,120.0,0,0,1,0,0,0,0,0,0,,157,140,4,4,4,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,4,3,5,5,1,5,2,4,1,3.0,3.0,2,4,5,4,7,4,3,,,,,1,1,2,2,35000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1990.0,1968.0,1990.0,4.0,1.0,1.0,17000.0,3.0,,,1946,3,1,2,1948,1,1,2,2,1,4,2,3000.0,4,3,3,3,5,-8,3,-8,4,-8,-8,-8,1,4,80,85,70,76,70.0,80,78,70,70
7432,4,1,11,31,54,2015/7/20 17:20,1,1940,1,1,1,10,,4.0,1963.0,36000,1,,90.0,0,0,0,1,0,0,0,0,0,,170,110,3,5,4,1,1.0,1,1,4,4,1,1,1,5,3,4,3,5,5,2,1,5,5,5,1,4,2,,,1,4,7,7,8,5,5,,,,,1,1,2,2,50000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,2,2,0.0,7,1964.0,,,,,,,,,,1917,1,1,2,1915,1,1,2,1,3,3,2,40000.0,5,-8,-8,-8,5,5,4,4,3,-8,-8,-8,2,2,70,80,70,70,60.0,60,70,60,70
7433,4,2,13,35,65,2015/9/21 17:39,2,1941,6,1,1,1,,,,0,1,,250.0,1,0,0,0,0,0,0,0,0,,158,130,2,2,2,1,1.0,2,2,1,5,2,1,1,5,3,4,5,4,4,5,5,5,5,5,2,4,1,2.0,2.0,1,4,4,3,5,2,4,,,,,1,2,2,2,21140.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1963.0,1939.0,1963.0,1.0,1.0,1.0,0.0,4.0,,,-2,-8,1,2,-2,-8,1,2,2,3,4,-8,30000.0,2,3,2,2,3,-8,2,-8,2,3,-8,-8,1,5,80,85,-2,80,70.0,90,80,70,70
