edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
4,-2.0,1,0,140,5,5,5,1,1,1,1,5,4,1,1,4,5,4,5,5,1,1,3,3,2,5.0,-8,2,-8,-8,-8,-8,100000.0,4,-8,1,2,1,0,1973.0,-2.0,4.0,1.0,1.0,2,2,3,3,3,4,3,1,1,-8,3,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,5,4
4,1989.0,1,1,145,4,3,3,2,3,3,1,4,4,3,2,3,3,4,4,5,4,3,1,3,1,8.0,2,1,3,2,3,5,20000.0,4,3,1,1,1,0,1976.0,1996.0,4.0,1.0,1.0,2,3,4,3,3,4,2,3,2,4,4,100,80,70,60,70.0,80,80,80,80,2,5
3,1978.0,1,0,132,2,3,3,1,1,1,1,4,1,1,1,4,5,3,4,5,5,5,4,4,2,3.0,2,3,3,2,3,1,20000.0,2,2,1,2,1,0,1963.0,1984.0,4.0,1.0,1.0,3,2,3,4,4,4,3,4,-8,-8,4,90,80,80,80,60.0,50,70,80,70,3,3
3,-2.0,1,0,140,4,4,3,4,2,2,2,5,1,2,1,3,5,5,4,5,2,5,1,5,1,8.0,1,4,2,1,3,1,20000.0,3,2,1,2,1,0,1972.0,2008.0,3.0,1.0,1.0,3,2,5,4,4,4,2,2,2,1,1,90,90,90,90,90.0,90,90,90,90,2,3
4,1980.0,1,0,103,5,5,5,1,1,1,3,3,3,1,2,2,5,4,3,2,2,2,1,3,1,8.0,1,3,5,4,6,5,0.0,2,3,1,1,1,0,1938.0,2014.0,4.0,4.0,1.0,2,2,4,3,3,3,3,3,3,3,2,65,70,70,70,60.0,60,60,60,70,1,4
3,-2.0,1,0,200,3,5,5,1,1,1,1,5,1,1,1,2,5,4,5,5,1,5,4,4,1,1.0,1,2,2,2,2,1,40000.0,3,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,5,5,5,5,5,5,5,5,90,90,50,50,90.0,70,-2,90,90,2,3
1,-2.0,1,0,110,4,4,4,1,1,1,1,3,1,1,2,5,5,3,4,5,3,5,3,3,1,5.0,1,2,5,4,6,4,100000.0,7,3,1,2,1,0,1952.0,-2.0,4.0,1.0,1.0,2,2,4,4,4,5,2,2,2,2,5,50,60,70,60,50.0,60,70,50,60,1,4
3,-2.0,1,0,140,1,2,3,1,2,1,1,2,1,1,2,5,2,5,4,1,5,5,2,5,2,5.0,1,5,5,7,8,1,20000.0,5,3,1,2,1,0,1958.0,1983.0,4.0,1.0,1.0,2,3,3,5,4,5,2,-8,-8,-8,2,80,100,80,100,-2.0,100,100,100,-2,1,1
5,2003.0,2,0,83,3,3,3,1,2,3,1,4,4,2,1,2,3,3,3,1,1,1,3,3,2,3.0,2,2,3,5,8,8,40000.0,7,2,1,2,1,0,1978.0,2005.0,5.0,1.0,1.0,2,2,3,4,4,5,4,4,3,3,3,90,50,50,50,50.0,50,20,80,70,1,4
3,-2.0,1,0,92,3,5,2,2,1,1,1,5,1,1,1,4,5,5,2,5,5,5,2,4,1,2.0,1,1,1,1,1,5,36000.0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,1,2,2,4,2,-8,2,2,3,10,0,0,0,0.0,0,0,0,0,2,1
3,-2.0,1,0,96,2,3,4,1,2,1,4,4,1,1,2,5,4,4,5,5,5,5,4,4,1,5.0,1,4,5,4,6,4,-2.0,2,3,1,2,1,0,1949.0,1970.0,3.0,1.0,1.0,2,1,4,4,4,4,3,-8,4,-8,5,90,70,80,70,70.0,70,70,70,-2,0,4
4,2012.0,1,1,100,4,5,5,1,2,2,2,3,5,1,4,3,4,5,5,2,5,1,2,4,2,3.0,1,3,5,8,-8,8,30000.0,1,4,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,2,2,2,2,2,2,2,3,-2,50,50,60,60.0,60,-2,-2,-2,4,4
4,1965.0,1,0,98,5,4,5,1,1,1,1,4,1,1,2,2,5,3,4,5,5,5,4,3,2,3.0,1,4,5,5,5,5,6000.0,2,3,1,2,1,0,1948.0,1967.0,4.0,1.0,1.0,2,2,3,4,4,4,4,4,-8,-8,5,60,60,60,60,60.0,60,60,60,60,2,5
4,1975.0,1,0,115,5,4,4,1,2,2,2,4,2,1,1,4,5,4,2,5,5,5,4,4,1,1.0,1,4,5,5,5,5,70000.0,2,3,1,2,1,0,1961.0,1982.0,3.0,1.0,1.0,2,2,4,4,4,4,3,3,-8,-8,4,60,60,60,60,60.0,60,60,60,60,4,4
3,-2.0,1,0,110,4,5,5,1,2,1,2,5,1,2,1,2,4,4,4,3,5,5,4,3,2,3.0,3,4,6,2,7,2,30000.0,5,3,1,2,1,0,1966.0,1988.0,3.0,4.0,1.0,2,1,4,3,3,-8,4,4,3,-8,5,70,80,65,70,60.0,70,60,60,60,2,4
3,-2.0,1,0,90,4,4,3,1,1,1,1,2,1,1,3,5,5,5,5,5,5,5,2,1,1,6.0,1,2,3,2,4,1,60000.0,2,2,2,1,1,0,1961.0,1983.0,6.0,1.0,1.0,2,1,3,2,2,4,2,2,2,2,4,80,70,50,50,50.0,50,60,40,40,2,4
3,1958.0,4,0,108,5,5,5,1,1,1,4,4,1,1,1,5,5,4,3,5,5,5,4,4,2,3.0,1,4,7,7,9,3,50000.0,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,1,1,4,3,3,3,3,3,3,3,5,80,80,80,80,75.0,80,80,75,80,2,5
6,1966.0,4,0,130,3,5,5,2,4,4,1,5,1,1,5,5,1,4,4,2,5,5,2,4,4,2.0,1,4,6,4,6,2,100000.0,5,3,1,2,1,0,1950.0,1970.0,4.0,1.0,2.0,2,2,3,4,4,5,3,3,2,2,3,80,60,80,70,80.0,80,80,80,70,6,4
4,1985.0,1,0,140,5,4,4,1,1,1,2,5,1,4,1,4,5,4,4,4,5,5,4,4,1,3.0,2,2,3,2,3,2,60000.0,4,2,2,2,1,0,1973.0,1991.0,3.0,1.0,1.0,2,3,4,5,5,5,5,-8,-8,-8,5,80,70,70,80,80.0,60,60,80,70,5,4
3,1969.0,1,0,143,5,4,3,2,3,1,1,4,1,1,1,3,4,4,3,5,1,5,4,4,1,1.0,1,2,5,5,6,2,65000.0,2,3,1,1,1,0,1954.0,1981.0,4.0,1.0,2.0,2,3,3,3,4,4,2,4,4,3,4,60,80,60,80,90.0,80,60,70,80,3,5
1,-2.0,1,0,140,4,5,5,1,1,1,2,4,1,1,1,1,5,3,-8,5,2,5,4,4,1,-8.0,6,5,-8,-8,-8,-8,35000.0,2,3,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,3,4,-8,3,-8,-8,-8,-8,3,85,80,60,80,60.0,60,60,75,75,2,5
1,-2.0,1,0,60,5,2,4,1,1,1,2,4,1,1,1,4,5,3,4,5,4,3,2,3,2,3.0,2,2,6,6,5,6,10000.0,3,3,1,2,1,0,1947.0,1968.0,3.0,1.0,1.0,1,1,2,3,5,3,1,-8,-8,-8,5,85,70,80,90,70.0,80,90,80,70,2,4
1,-2.0,1,0,130,4,3,4,1,1,1,1,4,1,1,1,3,5,3,2,5,5,5,3,4,1,3.0,3,2,4,1,-8,1,18000.0,1,3,1,2,1,0,1957.0,1983.0,3.0,1.0,1.0,3,1,4,4,4,3,3,-8,3,3,5,80,80,-2,70,-2.0,70,60,40,40,2,5
6,2008.0,1,1,110,4,4,4,1,2,2,2,4,4,2,1,3,4,3,3,2,4,1,3,3,2,2.0,2,4,1,1,-8,1,-2.0,3,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,4,3,3,3,-8,4,80,70,10,90,90.0,80,90,90,90,5,4
3,1965.0,1,0,130,3,5,4,1,2,2,2,4,1,1,1,4,4,4,4,2,2,5,3,4,2,5.0,6,3,5,3,8,3,200000.0,5,3,1,1,0,1,1949.0,1976.0,4.0,4.0,2.0,2,2,3,4,3,4,3,3,3,-8,4,70,70,70,70,70.0,70,70,70,70,1,4
6,1985.0,1,0,120,4,4,4,2,2,2,1,4,4,3,3,2,1,5,5,1,1,1,3,3,4,2.0,1,2,5,4,6,5,70000.0,2,3,1,2,1,0,1963.0,1988.0,4.0,4.0,2.0,3,2,4,5,5,5,3,3,3,-8,5,40,60,60,60,60.0,60,60,60,60,1,4
4,1972.0,1,1,104,3,5,3,4,4,4,2,4,1,1,1,2,1,2,2,4,3,5,3,4,1,2.0,2,4,4,5,1,8,25000.0,1,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,3,1,4,2,1,4,1,4,3,4,2,60,50,60,80,70.0,50,60,100,100,4,3
6,1992.0,1,0,135,4,5,4,1,2,1,1,2,5,1,3,4,4,4,4,5,4,1,3,4,2,5.0,2,3,5,5,5,3,100000.0,4,3,1,2,1,0,1981.0,2004.0,4.0,1.0,1.0,2,2,3,5,4,5,2,4,3,4,4,60,60,60,60,50.0,60,60,60,70,3,4
4,1983.0,1,0,100,4,5,4,5,1,3,3,5,3,2,1,3,4,4,4,4,4,3,2,5,2,6.0,2,3,5,2,5,1,220000.0,4,3,2,2,1,0,1967.0,1988.0,4.0,1.0,5.0,2,2,3,4,3,5,2,5,4,4,3,90,85,85,80,75.0,65,75,75,65,5,4
4,1970.0,1,0,98,4,4,4,5,5,3,3,5,5,5,1,4,1,3,4,3,3,1,2,4,4,5.0,3,2,4,6,5,3,80000.0,2,3,1,1,1,0,1954.0,1980.0,7.0,4.0,5.0,2,1,3,3,3,4,3,4,3,4,3,60,50,50,50,50.0,50,50,60,60,4,4
4,1972.0,1,0,90,3,2,3,4,3,3,1,4,1,1,1,1,3,4,4,5,1,5,4,4,1,4.0,1,3,6,6,8,5,50000.0,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,3,4,3,3,4,4,4,60,70,70,70,70.0,60,60,70,80,3,3
4,1978.0,1,0,116,4,5,5,2,3,3,3,4,5,2,1,2,2,4,4,5,5,1,3,3,1,7.0,1,4,7,6,8,5,72000.0,2,3,2,1,1,0,1962.0,1984.0,4.0,1.0,2.0,2,1,4,4,3,4,2,3,-8,-8,3,80,80,80,80,80.0,80,70,80,80,4,4
4,-2.0,1,0,136,5,4,4,1,1,1,1,3,1,1,2,4,5,4,4,4,4,5,2,2,1,6.0,1,4,1,1,2,1,30000.0,5,2,1,2,1,0,1960.0,1978.0,4.0,1.0,1.0,2,2,4,4,4,5,3,3,3,3,4,60,60,20,60,20.0,60,10,10,10,3,4
10,2003.0,1,0,110,5,4,4,2,2,2,2,4,4,3,1,2,2,2,2,3,2,1,3,2,3,2.0,3,2,5,3,6,4,70000.0,3,3,1,1,1,0,1979.0,2007.0,12.0,4.0,2.0,2,1,3,3,2,3,2,3,3,2,4,40,80,75,40,50.0,60,85,90,95,4,4
4,1983.0,1,0,130,4,5,5,1,4,3,1,4,1,1,2,4,2,3,3,5,2,5,3,3,3,3.0,1,1,5,2,8,2,100000.0,3,3,1,2,1,0,1968.0,1989.0,6.0,1.0,1.0,2,2,4,3,3,3,3,3,3,3,3,90,90,90,90,90.0,90,90,90,90,3,4
10,1995.0,1,0,110,5,5,5,5,3,3,1,3,4,2,2,3,2,4,3,2,2,1,3,3,3,2.0,1,4,2,2,4,1,100000.0,3,2,2,1,0,1,1967.0,1997.0,6.0,1.0,5.0,2,1,3,5,5,5,5,5,5,5,4,50,40,40,40,60.0,40,-2,60,60,4,4
3,1988.0,1,1,112,4,4,3,1,2,1,1,1,1,1,5,5,4,4,4,5,5,5,3,2,1,7.0,1,1,4,3,6,3,15000.0,4,2,0,2,1,0,1970.0,2000.0,3.0,1.0,1.0,2,1,4,5,4,4,4,4,4,-8,3,80,80,60,90,90.0,60,70,80,80,2,3
3,-2.0,1,0,130,4,4,3,1,1,1,1,1,1,1,5,4,5,4,3,5,1,5,4,3,1,5.0,6,4,4,5,5,1,12000.0,3,3,1,2,1,0,1957.0,1980.0,6.0,4.0,2.0,2,2,3,4,4,4,3,-8,4,-8,5,80,80,80,80,80.0,80,80,80,80,1,4
1,-2.0,1,0,85,3,5,5,1,1,1,1,5,1,1,1,4,5,4,4,5,5,5,4,2,1,5.0,2,2,2,1,3,1,2000.0,4,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,5,5,5,4,-8,5,-8,5,90,85,90,75,70.0,85,90,90,75,0,4
3,-2.0,1,0,85,4,4,4,1,2,1,3,4,1,1,2,1,3,4,3,2,1,5,4,4,2,2.0,3,4,5,3,6,2,80000.0,4,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,5,4,3,3,4,3,3,3,90,80,90,90,90.0,90,80,90,90,1,4
3,-2.0,1,0,80,4,4,4,1,1,1,3,4,1,1,1,5,5,3,3,3,3,5,2,3,2,5.0,1,4,5,4,5,5,37000.0,7,3,2,2,1,0,1962.0,1981.0,1.0,1.0,1.0,2,2,4,4,4,4,4,4,3,3,4,80,80,75,70,50.0,80,80,70,70,3,4
12,2002.0,1,0,150,4,5,5,4,1,1,4,3,3,1,1,3,5,3,3,5,5,2,2,4,2,3.0,4,4,6,5,7,5,60000.0,3,3,1,2,1,0,1971.0,2012.0,12.0,1.0,4.0,2,1,4,4,4,5,4,5,4,-8,3,50,60,70,50,70.0,70,80,30,40,5,4
4,1945.0,4,0,125,5,4,4,2,3,2,3,5,1,2,4,3,3,5,4,4,2,5,2,4,2,4.0,3,4,6,5,6,5,60000.0,2,4,1,2,1,0,1934.0,-1.0,3.0,1.0,2.0,2,2,5,5,5,5,4,-8,-8,-8,5,80,80,70,-2,70.0,80,80,-2,-2,4,5
4,1966.0,1,0,130,4,4,5,2,2,2,1,4,2,1,1,3,4,4,4,4,4,5,1,4,2,8.0,1,4,8,6,8,6,60000.0,2,4,1,1,1,0,1954.0,1977.0,3.0,1.0,2.0,1,2,3,4,3,4,2,3,3,3,4,80,70,90,70,70.0,70,70,60,50,1,4
5,1986.0,1,0,140,4,4,5,2,5,2,2,4,4,4,2,4,1,4,4,4,2,2,4,1,1,1.0,3,4,5,3,6,2,60000.0,4,3,1,1,1,0,1970.0,1993.0,8.0,1.0,2.0,2,1,4,3,2,4,2,2,2,3,3,70,70,80,80,60.0,80,60,80,80,5,4
3,-2.0,1,0,100,3,4,4,5,2,2,2,4,2,2,1,3,3,4,3,5,5,5,4,2,2,3.0,1,4,7,6,7,5,50000.0,3,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,3,3,3,3,-8,4,70,70,70,70,70.0,70,70,70,70,4,4
3,-2.0,1,0,115,4,3,3,1,1,1,1,4,4,3,2,5,5,4,4,5,5,1,3,3,1,3.0,1,2,4,4,6,3,-2.0,6,3,1,2,1,0,1985.0,2008.0,3.0,1.0,1.0,2,2,-8,3,3,2,2,-8,-8,-8,3,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,0,3
3,-2.0,4,0,100,1,3,4,1,1,1,1,4,1,1,2,4,5,4,4,5,5,5,1,1,1,8.0,1,5,1,5,-8,1,50000.0,3,1,1,2,1,0,1943.0,1968.0,3.0,1.0,1.0,3,3,3,1,3,3,3,3,3,3,4,50,70,70,70,70.0,80,80,-2,100,1,4
4,1956.0,1,0,130,4,4,4,2,4,4,3,5,1,1,1,3,2,4,4,3,5,5,4,4,3,7.0,1,4,4,4,4,2,4000.0,2,2,1,2,1,0,1939.0,1962.0,1.0,1.0,2.0,2,2,4,4,3,4,4,4,4,4,4,80,80,80,70,80.0,80,80,80,80,2,4
3,-2.0,1,0,70,1,2,3,1,1,1,1,1,1,1,4,5,5,5,5,4,5,5,2,2,1,3.0,1,2,1,1,1,1,4000.0,4,2,1,2,1,0,1952.0,1969.0,3.0,1.0,1.0,3,2,4,3,3,5,2,3,3,3,5,50,30,60,60,60.0,60,50,50,70,2,1
4,1995.0,1,0,115,4,3,3,1,1,1,1,5,1,3,1,4,5,4,4,2,5,5,3,2,1,4.0,5,2,4,2,6,4,20000.0,3,2,1,2,1,0,1984.0,2004.0,4.0,1.0,1.0,3,3,4,3,1,4,1,4,4,4,2,80,80,50,80,50.0,90,70,70,70,3,2
6,1987.0,1,0,130,3,4,3,2,3,3,1,4,5,5,1,2,5,4,3,2,5,1,4,3,3,3.0,6,2,5,4,5,2,20000.0,3,3,1,2,1,0,1971.0,1996.0,4.0,1.0,4.0,2,1,3,2,2,4,3,3,3,3,3,60,30,10,40,20.0,20,10,20,30,3,2
1,-2.0,4,0,130,4,4,4,5,3,2,3,3,1,1,2,5,1,4,4,4,1,5,3,3,1,2.0,1,4,7,6,7,3,13000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,4,5,4,4,4,4,4,80,84,86,86,90.0,98,87,86,89,3,4
2,-2.0,1,0,90,2,3,3,1,1,1,3,4,1,1,1,4,5,4,4,3,4,5,2,3,1,5.0,1,4,5,3,5,3,400.0,2,3,1,2,1,0,1936.0,1957.0,2.0,1.0,1.0,2,2,4,4,4,4,3,3,3,3,4,80,70,80,80,80.0,70,80,80,80,1,4
1,-2.0,1,0,155,2,4,4,4,5,1,1,5,1,1,1,5,1,4,4,5,1,5,5,-8,2,1.0,1,4,2,1,-8,2,80000.0,5,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,3,5,3,-8,-8,-8,5,85,80,75,75,70.0,75,80,80,80,4,4
4,1994.0,1,1,180,2,3,3,1,2,3,3,2,5,1,4,2,5,4,3,2,5,1,3,3,1,4.0,2,3,1,1,-8,1,50000.0,2,2,1,2,1,0,1979.0,2002.0,4.0,1.0,1.0,3,2,2,4,4,3,3,3,-8,-8,2,80,60,70,80,50.0,80,80,80,60,4,4
3,1961.0,1,0,146,5,4,4,1,1,1,4,5,1,1,1,5,2,4,4,1,1,5,4,5,1,2.0,1,4,1,4,1,6,50000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,2,2,2,3,3,4,80,65,70,85,85.0,85,85,85,50,1,4
10,-2.0,1,0,105,2,4,5,2,4,4,1,4,1,4,1,2,1,3,2,2,2,5,4,4,4,2.0,4,2,5,5,5,5,-3.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,-8,4,4,5,4,-8,3,60,40,60,60,60.0,60,60,60,60,5,1
4,1951.0,4,0,116,4,5,5,4,2,1,1,5,2,1,1,1,4,3,3,5,5,3,1,4,5,8.0,3,4,5,4,6,1,50000.0,1,4,1,2,1,0,0.0,0.0,0.0,0.0,0.0,1,1,4,3,5,5,5,5,3,5,4,95,95,95,95,95.0,95,95,95,95,5,5
8,1975.0,-8,0,113,5,5,5,1,1,1,5,5,1,1,1,4,5,4,4,4,1,5,3,3,2,6.0,1,3,5,5,5,3,0.0,2,3,1,2,1,0,1947.0,1982.0,3.0,1.0,1.0,2,2,-8,4,4,5,-8,4,4,-8,4,80,80,-2,-2,-2.0,-2,-2,-2,-2,1,4
4,2002.0,1,0,120,4,5,4,1,2,2,1,4,4,1,2,3,3,4,4,3,5,2,3,3,2,5.0,6,4,5,4,5,3,50000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,4,4,3,4,3,4,4,70,70,60,70,60.0,70,70,70,70,2,3
1,-2.0,1,0,90,2,2,3,1,3,3,4,2,1,1,3,5,5,4,4,4,4,5,2,4,2,2.0,1,4,5,4,6,4,30000.0,3,3,0,2,1,0,1938.0,-2.0,1.0,1.0,1.0,2,1,4,4,4,4,3,3,3,2,3,87,88,87,88,80.0,80,80,78,80,1,3
1,-2.0,1,0,90,2,1,3,1,1,1,1,1,1,1,5,5,5,4,4,5,5,5,1,1,1,8.0,1,2,3,2,3,2,36000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,3,4,-8,-8,-8,-8,5,60,60,60,60,70.0,70,70,70,70,1,3
4,1990.0,1,0,112,3,4,2,1,1,1,1,5,1,1,1,2,5,4,4,1,5,5,4,4,2,3.0,1,4,5,5,5,5,50000.0,2,2,1,2,1,0,1970.0,1992.0,4.0,1.0,1.0,2,2,4,5,4,5,4,4,3,3,4,70,50,80,60,60.0,60,50,60,60,2,4
6,1981.0,1,0,140,4,5,5,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,3,3,4,1.0,1,4,5,4,6,2,80000.0,2,3,1,2,1,0,1961.0,1984.0,1.0,1.0,1.0,1,1,4,4,4,5,2,4,2,2,5,80,80,90,80,70.0,80,50,60,80,5,5
3,-2.0,1,0,120,4,4,4,1,1,1,1,3,3,1,2,3,5,3,3,5,5,2,4,4,1,2.0,2,4,5,5,5,5,50000.0,3,2,1,2,1,0,1973.0,1995.0,4.0,1.0,1.0,2,1,4,4,4,4,2,-8,-8,4,5,80,60,80,80,80.0,80,70,70,70,1,4
6,1995.0,1,0,120,4,4,3,1,1,1,1,5,5,5,1,2,3,4,3,3,1,1,4,4,3,4.0,3,2,5,5,6,5,500000.0,3,3,1,1,0,1,1972.0,1998.0,10.0,4.0,1.0,2,2,5,5,3,5,3,5,3,3,4,80,50,60,50,50.0,20,20,-2,60,1,4
12,1994.0,-8,0,150,4,5,5,2,3,3,3,3,3,5,4,4,4,4,4,4,4,1,3,3,3,2.0,5,3,7,7,7,6,200000.0,3,3,1,2,0,1,1970.0,2000.0,13.0,1.0,2.0,2,2,3,3,3,3,3,4,3,3,2,70,70,70,70,70.0,70,70,70,70,5,3
4,1985.0,1,0,136,3,2,2,1,2,2,2,5,4,1,1,3,4,4,5,5,5,1,1,4,1,8.0,1,1,1,5,1,1,15000.0,4,1,1,2,1,0,1964.0,2004.0,3.0,1.0,1.0,3,3,4,4,3,5,3,5,5,-8,4,80,80,50,60,60.0,60,60,50,60,1,1
2,-2.0,1,0,135,3,4,4,2,1,1,1,4,1,1,1,3,5,5,5,5,5,5,2,5,1,7.0,1,4,2,3,1,1,36000.0,1,4,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,4,3,-8,-8,-8,4,5,5,5,5,5.0,5,5,5,5,4,4
4,1979.0,1,0,140,3,3,2,1,3,3,1,4,1,1,1,2,2,3,2,3,4,5,3,2,3,3.0,1,3,2,1,4,1,6000.0,1,2,1,2,1,0,1968.0,1989.0,4.0,1.0,1.0,2,1,4,4,4,5,5,-8,3,-8,5,60,50,40,50,60.0,70,50,40,40,2,4
6,1987.0,1,0,110,4,4,4,5,2,2,2,5,5,4,1,2,3,4,3,2,3,1,4,4,2,4.0,2,4,5,5,5,5,60000.0,3,3,1,1,1,0,1965.0,1991.0,6.0,1.0,5.0,2,2,4,4,3,5,4,4,4,4,4,89,80,80,80,79.0,85,87,70,75,3,4
9,-2.0,1,0,118,3,4,3,2,4,2,3,4,3,3,1,4,2,3,4,2,5,2,3,2,3,3.0,1,2,4,5,-8,2,84000.0,2,3,1,2,0,1,1954.0,1984.0,4.0,1.0,2.0,3,3,3,2,2,3,1,1,1,1,2,80,70,80,70,70.0,70,80,90,80,4,3
1,-2.0,1,0,68,2,3,2,1,1,1,1,5,1,1,1,5,5,5,4,5,2,5,3,3,1,3.0,1,5,3,2,3,1,2000.0,2,3,1,2,1,0,1938.0,1964.0,1.0,1.0,1.0,2,2,3,4,3,5,3,4,-8,-8,5,80,70,70,70,80.0,60,60,60,50,1,4
4,-2.0,4,0,140,3,3,3,2,3,3,1,5,1,1,1,4,3,5,4,2,1,5,1,3,3,8.0,1,4,5,5,-8,5,48000.0,2,3,2,2,1,0,1948.0,-2.0,4.0,4.0,4.0,2,2,4,4,2,5,3,3,4,-8,4,90,90,90,90,90.0,90,90,90,90,6,4
4,-2.0,1,0,120,4,4,4,1,2,1,1,5,3,1,1,3,4,3,4,5,4,2,2,2,1,5.0,2,3,5,4,5,2,-3.0,2,3,1,2,1,0,1967.0,1992.0,6.0,1.0,2.0,2,3,4,3,3,4,3,3,2,3,3,75,75,65,70,60.0,70,70,60,70,2,4
6,1970.0,1,0,150,4,4,4,5,2,2,3,4,1,2,2,5,4,4,4,4,4,5,2,2,2,6.0,2,4,5,3,3,2,92400.0,1,3,1,2,1,0,1957.0,1979.0,7.0,4.0,5.0,2,3,4,4,4,4,4,4,4,4,4,80,90,90,80,90.0,85,90,95,90,5,4
4,1990.0,1,0,130,4,5,4,5,3,4,3,2,2,2,4,4,1,4,4,3,3,1,2,2,3,4.0,6,4,5,5,5,5,50000.0,7,3,1,2,0,0,1984.0,2002.0,4.0,1.0,5.0,2,2,3,2,2,4,4,5,3,3,2,90,80,100,80,80.0,70,80,80,80,4,3
6,-2.0,1,0,130,5,4,4,2,1,1,1,4,1,1,1,1,5,4,4,4,4,5,1,3,2,8.0,1,2,8,9,7,6,40000.0,5,2,1,2,1,0,1960.0,1982.0,6.0,1.0,2.0,2,2,4,4,3,5,3,3,3,3,4,80,80,50,30,50.0,60,20,50,10,3,4
3,1981.0,1,0,160,4,3,4,1,1,1,1,4,1,1,1,5,5,4,4,5,5,5,4,3,1,3.0,1,2,5,2,9,2,40000.0,4,3,1,2,1,0,1968.0,1991.0,3.0,1.0,1.0,2,1,4,5,4,5,5,5,-8,-8,4,90,70,80,80,70.0,80,70,80,90,3,4
12,2007.0,1,1,110,4,5,4,4,1,3,3,3,5,2,3,3,4,4,4,1,2,1,2,4,4,5.0,6,2,6,3,7,5,100000.0,2,3,0,2,1,0,1985.0,2014.0,12.0,1.0,2.0,3,2,3,5,4,5,3,4,4,3,3,30,20,20,20,30.0,20,10,20,20,5,3
1,-2.0,1,1,120,4,3,3,1,1,1,1,3,1,1,2,2,5,4,5,5,3,5,2,2,1,2.0,2,3,8,5,9,5,20000.0,4,3,1,1,1,0,1962.0,1980.0,1.0,1.0,1.0,1,1,3,-8,5,4,1,-8,-8,-8,5,88,80,85,75,85.0,90,85,85,85,2,4
1,-2.0,1,0,120,2,3,3,2,1,1,1,4,1,1,1,5,5,3,4,5,4,5,4,3,2,4.0,2,2,5,4,7,3,30000.0,3,3,1,2,1,0,1963.0,1986.0,4.0,1.0,2.0,2,1,4,4,3,5,2,-8,2,3,4,50,40,30,30,30.0,40,30,20,20,3,3
6,1983.0,1,0,96,3,1,1,1,3,3,5,5,2,1,2,4,2,4,4,2,2,4,2,3,4,5.0,2,4,2,2,2,5,15000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,4,5,4,5,4,4,4,4,5,90,90,70,70,70.0,100,80,50,70,3,4
5,1989.0,1,1,110,5,5,5,5,2,2,2,4,4,4,1,2,2,2,2,1,2,1,4,4,3,2.0,2,4,5,4,6,5,-2.0,3,3,-3,1,0,1,1971.0,2000.0,12.0,1.0,5.0,2,1,4,4,3,4,3,3,3,3,3,80,80,80,80,80.0,80,80,80,80,5,4
4,-2.0,1,0,120,5,4,4,1,2,2,2,5,3,3,1,2,4,3,3,4,4,5,4,3,3,1.0,1,2,6,4,9,2,100000.0,3,4,1,1,1,0,1973.0,1995.0,4.0,1.0,1.0,1,2,4,5,4,4,3,4,2,3,5,50,60,50,70,50.0,60,60,50,80,4,5
3,-2.0,1,0,150,3,3,2,1,1,1,1,3,1,1,4,2,5,4,4,2,1,5,3,2,1,2.0,1,4,1,1,2,-8,5000.0,3,2,1,2,1,0,1967.0,-2.0,3.0,1.0,1.0,2,3,4,1,1,3,4,2,4,5,5,80,75,98,80,65.0,60,70,75,70,2,4
