happiness,survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,birth_s,income_cut,properties,insurs,invests
4,2,5,9,25,2,1968,1,1,1,3,4.0,1981.0,0,1,80.0,0,0,1,0,0,0,0,0,0,160,90,3,3,3,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,3,2,1,5.0,6.0,1,4,1,1,1,1,4,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1991.0,1968.0,1991.0,4.0,1.0,1.0,5000.0,4.0,0.0,0.0,1940,3,1,2,1937,3,1,2,2,2,4,2,20000.0,5,4,3,3,4,3,3,3,3,3,3,3,1,5,80,70,70,70,70.0,70,100,70,80,4,2015,3,10,8,2,4,1,4,13,1
2,2,6,16,32,1,1942,1,1,1,4,4.0,-2.0,-1,1,200.0,0,1,0,0,0,0,0,0,0,168,110,2,2,2,1,1.0,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,8.0,8.0,1,2,3,3,3,3,5,0.0,0.0,0.0,0.0,1,1,2,2,-2.0,2,3,1,2,0,1,0,0,0,0,0,0,0,2,1,0.0,3,1970.0,1952.0,1970.0,3.0,1.0,1.0,-2.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,3,3,-2.0,4,4,4,4,4,4,3,4,4,4,4,4,4,5,70,80,80,80,80.0,80,70,70,70,2,2015,3,11,8,2,2,0,1,13,1
4,2,21,64,102,2,1954,1,0,9,3,4.0,-2.0,0,1,234.0,0,0,0,1,0,0,0,0,0,156,130,2,3,4,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,4,4,3,5,4,5,2,3,1,2.0,2.0,2,3,5,3,6,3,4,0.0,0.0,0.0,0.0,1,2,2,2,100000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,7,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939,1,1,2,1943,1,1,2,2,1,4,2,70000.0,5,4,4,4,5,-8,3,3,3,-8,4,-8,2,4,80,80,80,80,80.0,80,70,80,70,1,2015,3,9,7,2,3,1,9,14,1
2,1,27,80,120,2,1948,1,1,1,1,5.0,-2.0,660,1,75.0,0,0,0,0,0,0,0,0,1,158,90,2,2,3,1,2.0,1,1,2,4,1,1,1,5,4,5,4,4,4,4,5,5,5,5,1,2,1,8.0,8.0,1,3,1,1,2,1,4,0.0,0.0,0.0,0.0,2,2,2,2,13320.0,4,5,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1973.0,1944.0,1973.0,1.0,1.0,1.0,660.0,4.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,3,-8,25000.0,4,3,4,4,4,-8,2,-8,3,2,2,2,1,3,50,50,60,50,60.0,50,60,60,60,2,2015,3,13,7,3,2,1,64,14,1
4,2,29,84,127,2,1958,1,1,1,1,5.0,-2.0,20000,1,70.0,0,1,0,0,0,0,0,0,0,150,110,2,2,3,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,4,5,2,5,5,5,3,4,1,1.0,6.0,4,4,4,2,5,1,3,0.0,0.0,0.0,0.0,1,1,2,2,50000.0,2,2,2,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1981.0,1957.0,1981.0,7.0,1.0,4.0,30000.0,1.0,3.0,1.0,-2,-8,-8,-8,-2,-8,-8,-8,3,1,5,2,55000.0,5,4,3,3,4,-8,4,-8,5,-8,-8,-8,3,5,80,50,50,70,30.0,60,50,0,0,3,2015,3,18,7,5,3,3,1,13,1
4,1,11,29,52,1,1987,1,1,1,6,4.0,2004.0,90000,1,87.0,0,1,0,0,0,0,0,0,0,175,160,5,4,4,5,1.0,2,2,4,4,3,1,2,5,4,4,4,4,4,4,4,5,5,3,2,3,2,6.0,6.0,3,4,5,4,6,5,1,3.0,13.0,1.0,3.0,2,2,1,1,90000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2013.0,1991.0,2013.0,7.0,2.0,5.0,0.0,5.0,0.0,0.0,1961,-8,1,2,1961,-8,1,2,2,1,4,2,120000.0,4,2,4,3,4,3,2,4,2,3,-8,-8,1,4,100,90,80,80,70.0,90,80,90,90,2,2015,3,10,7,2,6,5,1,1,1
3,1,4,7,20,1,1952,1,1,1,7,4.0,1971.0,28000,1,58.0,0,1,0,0,0,0,0,0,0,175,100,1,-8,-8,5,1.0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,8.0,8.0,1,2,1,2,-8,3,5,0.0,0.0,0.0,0.0,1,1,2,2,55000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,1982.0,1959.0,1982.0,7.0,1.0,5.0,20000.0,5.0,0.0,0.0,1930,1,1,1,-2,-8,-8,-8,3,3,3,-8,-2.0,5,3,-8,-8,5,3,-8,-8,-8,-8,-8,-8,1,2,-2,-2,-2,-2,-2.0,40,40,-2,-2,6,2015,4,10,10,2,3,4,1,13,1
4,1,15,41,72,2,1939,1,1,3,1,5.0,-2.0,20000,1,120.0,0,1,1,0,0,0,0,0,0,158,110,4,4,4,2,1.0,3,2,2,4,1,2,2,5,2,3,5,5,4,4,5,5,4,5,2,2,1,5.0,5.0,2,3,4,4,4,2,5,0.0,0.0,0.0,0.0,-1,-1,1,1,40000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1956.0,1938.0,1956.0,3.0,4.0,2.0,20000.0,1.0,3.0,1.0,1910,1,1,1,1911,1,1,2,2,2,3,2,30000.0,4,4,4,4,4,4,3,4,4,-8,-8,4,2,4,90,80,70,70,70.0,80,80,80,90,4,2015,3,10,7,2,1,3,5,-2,1
4,1,6,16,32,1,1992,1,1,1,12,4.0,2015.0,-1,4,60.0,0,0,0,0,0,0,0,0,1,174,120,4,5,5,1,3.0,1,1,1,3,4,3,2,4,3,4,5,4,4,1,3,5,5,1,3,3,4,5.0,5.0,1,4,3,3,8,3,6,0.0,0.0,0.0,0.0,1,2,2,2,30000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,3,1,5,1972,3,1,2,2,1,3,-8,200000.0,3,3,3,3,4,-8,3,4,3,3,-8,-8,1,2,70,50,70,70,70.0,70,70,70,60,1,2015,3,14,8,4,7,0,64,14,1
4,1,11,31,54,1,1966,1,1,1,11,4.0,1989.0,80000,4,90.0,0,1,0,0,0,0,0,0,0,172,138,5,4,5,2,1.0,3,3,1,3,4,2,2,5,4,2,4,4,3,4,2,5,5,1,3,3,3,7.0,4.0,2,4,5,4,6,4,1,3.0,24.0,1.0,2.0,1,1,1,1,80000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1992.0,1969.0,1992.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,1944,4,1,1,1943,3,1,15,2,2,3,2,100000.0,4,3,-8,-8,5,5,3,4,3,4,-8,4,1,3,70,60,60,60,50.0,60,60,60,70,2,2015,3,9,7,2,4,5,1,0,1
4,2,6,13,29,1,1955,1,1,2,4,4.0,1972.0,3000,1,105.0,0,1,1,0,0,0,0,0,0,148,101,4,4,4,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,2,5,5,5,5,5,3,3,1,1.0,2.0,2,4,5,5,6,1,3,0.0,0.0,0.0,0.0,1,1,2,2,4000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1982.0,1959.0,1982.0,3.0,1.0,1.0,1000.0,3.0,0.0,0.0,1920,1,1,2,1921,1,1,2,2,3,3,3,3000.0,5,4,4,3,4,-8,4,3,4,4,3,4,2,5,70,70,70,80,70.0,80,90,90,70,3,2015,3,14,8,4,3,2,5,13,1
4,2,18,52,85,1,1996,1,1,1,6,4.0,2015.0,0,1,110.0,0,0,0,0,1,0,0,0,0,172,110,5,4,5,1,1.0,3,3,1,3,3,1,3,5,3,2,5,5,4,1,5,5,5,1,3,2,5,5.0,3.0,1,2,5,5,7,5,6,0.0,0.0,0.0,0.0,1,2,2,2,50000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,4,1,2,1970,4,1,2,2,2,5,-8,60000.0,5,5,5,5,5,5,4,5,4,4,4,4,4,4,80,60,60,60,60.0,70,70,70,70,2,2015,3,14,7,4,7,1,16,14,1
3,2,6,13,29,2,1962,1,1,1,1,5.0,-2.0,6500,1,160.0,0,1,1,0,0,0,0,0,0,155,100,4,4,4,1,1.0,1,1,1,3,1,1,3,5,4,5,5,5,5,5,5,5,5,5,2,3,1,2.0,4.0,2,4,5,4,6,4,3,0.0,0.0,0.0,0.0,1,2,2,2,6500.0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,3,0.0,3,1982.0,1948.0,1982.0,1.0,1.0,1.0,6500.0,3.0,0.0,0.0,1934,1,1,2,1938,1,1,2,2,2,3,2,30000.0,5,5,4,5,5,-8,-8,-8,-8,-8,-8,-8,1,5,80,80,80,90,90.0,90,80,80,90,3,2015,3,16,8,4,4,2,5,14,1
3,1,4,7,15,2,1988,1,1,1,4,4.0,2004.0,5000,1,12.0,0,0,0,0,0,0,0,0,1,168,110,4,4,2,2,3.0,2,2,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,1,2,2,2,4.0,5.0,1,3,1,2,5,1,1,3.0,1.0,1.0,3.0,1,1,2,2,50000.0,3,1,1,-8,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2011.0,1989.0,2011.0,4.0,1.0,1.0,40000.0,1.0,5.0,1.0,1959,4,1,2,1958,4,1,2,-8,-8,4,3,60000.0,4,2,3,3,4,3,2,3,3,3,-8,3,1,5,20,30,20,30,30.0,20,30,20,50,0,2015,4,16,10,4,6,2,64,13,1
4,1,1,1,3,1,1949,1,1,1,4,4.0,-1.0,45600,1,34.7,0,1,0,0,0,0,0,0,0,176,170,3,4,3,1,1.0,4,4,4,5,5,5,1,3,4,1,3,3,3,4,2,4,5,1,4,4,2,3.0,3.0,2,4,6,5,7,7,1,9.0,43.0,-8.0,4.0,1,1,2,2,45600.0,1,4,1,2,0,0,1,0,0,0,0,0,0,0,1,0.0,6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,3,1,6,1927,3,1,6,2,1,4,2,-3.0,5,4,3,3,4,4,4,4,4,4,4,4,4,3,80,80,70,80,80.0,80,90,90,80,4,2015,3,19,8,5,2,5,1,13,4
4,2,13,36,66,2,1938,1,1,1,3,2.0,-2.0,900,1,140.0,0,1,0,0,0,0,0,0,0,155,88,2,2,4,1,1.0,1,1,1,2,-8,1,2,5,5,5,5,4,4,2,5,5,5,-8,2,5,1,4.0,4.0,1,4,4,3,4,2,4,0.0,0.0,0.0,0.0,1,1,2,2,7000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,2,2,0.0,7,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,1,5,2,2000.0,4,4,4,4,5,3,3,4,4,-8,-8,-8,3,4,80,70,70,80,80.0,90,90,80,80,0,2015,3,11,9,2,1,1,1,13,1
4,1,5,8,23,1,1986,1,1,1,12,4.0,2011.0,60000,1,55.0,0,0,0,0,0,0,0,0,1,180,130,5,5,4,1,3.0,1,3,2,2,5,1,3,4,5,2,2,4,2,2,3,5,5,2,4,4,5,6.0,3.0,2,2,5,2,8,4,1,2.0,2.0,1.0,4.0,2,2,2,2,60000.0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958,4,1,2,1957,3,1,2,2,1,2,2,20.0,4,3,2,2,5,3,3,4,2,2,2,3,1,3,40,30,30,30,40.0,40,30,50,60,4,2015,3,9,7,2,6,5,64,14,1
5,2,23,68,108,2,1967,1,1,1,3,4.0,1982.0,60000,1,120.0,0,0,1,0,0,0,0,0,0,160,115,4,4,4,1,1.0,1,1,1,4,1,1,2,5,3,5,3,4,5,5,5,5,3,5,3,3,3,3.0,7.0,2,5,1,1,1,1,1,9.0,-2.0,1.0,4.0,1,1,2,2,71000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1992.0,1966.0,1992.0,7.0,4.0,1.0,11000.0,3.0,0.0,0.0,1940,14,1,2,1945,3,1,2,3,1,3,2,10.0,4,3,5,4,5,4,3,-8,-8,-8,-8,-8,1,5,100,100,100,90,100.0,100,100,90,90,3,2015,4,13,10,3,4,5,4,13,1
4,2,28,81,122,1,1968,1,1,1,9,4.0,2012.0,50000,4,90.0,0,1,0,0,0,0,0,0,0,161,140,3,4,4,1,1.0,1,1,1,4,1,1,2,5,5,4,5,4,4,4,5,5,5,5,2,3,2,2.0,6.0,2,1,4,2,3,2,3,0.0,0.0,0.0,0.0,1,1,2,2,50000.0,3,3,1,2,1,0,0,0,0,0,0,0,0,1,1,0.0,3,1986.0,1963.0,1986.0,3.0,1.0,5.0,10000.0,3.0,0.0,0.0,1943,3,1,2,1945,3,1,2,2,1,3,2,100000.0,4,4,4,3,2,3,3,4,3,3,-8,3,3,4,90,90,90,80,90.0,80,90,80,70,5,2015,3,10,8,2,4,5,1,13,0
5,1,31,87,132,1,1970,1,1,1,12,4.0,1995.0,150000,4,86.0,0,0,1,0,0,0,0,0,0,178,180,4,5,4,5,2.0,4,4,3,3,4,3,2,4,4,1,4,3,3,4,2,4,5,1,2,4,3,7.0,3.0,3,4,6,5,6,4,1,3.0,20.0,1.0,2.0,1,1,1,1,250000.0,2,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0.0,3,1996.0,1971.0,1996.0,12.0,1.0,5.0,100000.0,1.0,3.0,1.0,1938,12,4,1,1938,12,4,1,2,1,4,2,200000.0,3,3,-8,-8,5,4,2,4,3,3,-8,3,2,2,80,80,80,80,75.0,80,80,75,-2,4,2015,3,18,8,5,4,5,4,0,29
4,1,1,1,6,2,1982,1,1,1,6,4.0,2000.0,36000,1,40.0,0,0,1,0,0,1,0,0,0,164,110,4,4,4,2,1.0,2,2,1,3,5,2,1,3,2,2,4,3,3,1,4,4,5,1,4,4,2,6.0,3.0,3,3,6,6,6,6,1,3.0,12.0,1.0,3.0,1,1,2,2,160000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2000.0,1981.0,2000.0,6.0,1.0,2.0,36000.0,1.0,3.0,1.0,1950,4,1,1,1952,4,1,-8,3,2,4,3,100000.0,4,4,-8,-8,4,4,2,4,2,3,-8,4,2,4,70,65,65,80,80.0,75,80,85,75,0,2015,3,11,8,2,6,4,29,13,1
2,1,27,77,117,1,1954,1,1,1,4,2.0,1972.0,30000,1,28.0,0,1,0,0,0,0,0,0,0,175,150,4,3,2,5,2.0,1,1,3,5,1,1,1,5,4,5,5,4,5,4,1,5,5,5,2,5,1,6.0,6.0,6,2,3,4,2,7,5,0.0,0.0,0.0,0.0,1,1,2,2,30000.0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,2,0.0,3,1976.0,1952.0,1976.0,4.0,1.0,4.0,9600.0,4.0,0.0,0.0,1922,2,1,1,1924,2,1,2,2,1,4,3,36000.0,1,1,4,4,1,1,1,3,1,1,1,4,1,3,50,70,55,50,30.0,70,45,20,0,1,2015,3,13,7,3,3,4,1,13,1
2,1,28,81,121,2,1987,1,1,1,4,4.0,2002.0,30000,1,60.0,0,0,0,0,0,0,0,0,1,140,110,5,5,5,1,1.0,1,1,1,4,5,4,1,5,4,5,5,4,4,3,5,5,5,1,1,2,1,8.0,8.0,1,2,5,5,6,5,1,3.0,5.0,1.0,3.0,1,1,2,2,60000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2007.0,1981.0,2007.0,4.0,1.0,1.0,30000.0,1.0,3.0,1.0,-3,1,1,2,-3,1,1,2,2,2,4,2,-2.0,5,2,3,3,3,3,2,3,3,3,3,3,2,4,100,90,80,70,85.0,85,90,80,90,4,2015,3,15,7,4,6,4,64,13,1
4,1,10,27,49,2,1979,1,1,1,6,4.0,1997.0,40000,1,96.0,0,0,1,0,0,0,0,0,0,160,140,5,4,4,2,1.0,2,2,2,4,4,1,1,4,3,4,5,3,4,2,5,5,5,1,3,3,2,3.0,5.0,3,2,5,3,6,1,1,3.0,13.0,1.0,3.0,1,1,2,2,90000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2005.0,1980.0,2005.0,6.0,1.0,2.0,50000.0,1.0,3.0,1.0,1965,1,1,2,1946,1,1,2,2,1,4,2,60000.0,5,4,4,3,5,4,3,4,3,5,-8,3,2,3,60,50,40,60,60.0,50,60,50,70,2,2015,3,19,7,5,5,5,4,13,1
4,2,18,53,87,2,1989,1,1,3,4,4.0,2006.0,9000,1,80.0,0,0,0,0,0,1,0,0,0,158,115,4,4,5,1,1.0,1,2,1,4,3,1,3,3,3,4,5,4,4,3,3,5,1,3,3,3,1,2.0,4.0,1,4,5,4,6,3,3,0.0,0.0,0.0,0.0,2,2,2,2,20000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,1,2.0,3,2010.0,1989.0,2010.0,4.0,1.0,1.0,11000.0,1.0,3.0,1.0,-2,1,1,2,-2,1,1,2,2,3,3,2,50000.0,4,2,4,3,4,4,3,4,2,3,3,3,1,4,70,70,50,60,40.0,60,40,30,30,2,2015,3,11,7,2,6,2,25,14,1
2,1,13,36,67,1,1966,1,1,1,4,4.0,1983.0,10000,1,70.0,0,1,0,0,0,0,0,0,0,165,140,2,3,2,2,1.0,4,1,4,4,1,4,5,4,4,2,4,4,4,5,5,5,5,5,2,2,1,6.0,6.0,6,2,1,1,5,1,1,3.0,30.0,1.0,3.0,2,1,2,2,-2.0,3,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1985.0,1968.0,1986.0,4.0,1.0,2.0,10000.0,1.0,5.0,1.0,-2,3,1,1,-2,1,1,5,3,2,3,3,3000.0,4,3,3,3,4,4,4,4,2,2,2,2,2,3,60,60,80,60,50.0,60,60,60,60,6,2015,3,11,9,2,4,2,1,13,1
4,2,2,2,9,2,1989,8,1,1,3,4.0,2002.0,25000,1,50.0,0,0,0,0,0,1,0,0,0,160,125,3,3,4,1,1.0,1,1,1,4,1,1,2,5,3,4,4,3,3,1,3,5,4,5,4,3,1,1.0,1.0,6,4,4,3,5,3,2,0.0,0.0,0.0,0.0,1,1,2,2,55000.0,6,4,1,2,0,1,0,0,0,0,0,0,0,2,0,2.0,3,2010.0,1989.0,2010.0,4.0,1.0,1.0,28000.0,1.0,5.0,1.0,1968,3,1,2,1968,3,1,2,2,1,3,2,60000.0,5,5,4,4,4,3,3,3,3,2,-8,-8,1,5,60,65,60,60,65.0,60,60,60,60,4,2015,3,14,7,4,6,4,25,13,1
5,1,10,26,48,2,1973,1,1,2,6,4.0,1991.0,30000,1,70.0,0,1,1,0,0,0,0,0,0,165,120,4,3,4,2,1.0,2,2,1,4,5,2,1,4,3,3,5,4,3,3,3,5,5,1,4,3,2,3.0,3.0,1,4,5,4,5,4,1,2.0,18.0,1.0,4.0,1,2,2,2,40000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,1998.0,1972.0,1998.0,6.0,1.0,2.0,40000.0,1.0,3.0,1.0,1948,4,1,1,1946,3,1,2,2,2,3,2,40000.0,4,4,3,3,5,4,3,3,3,-8,-8,-8,2,4,80,70,80,80,70.0,60,70,80,80,4,2015,3,9,7,2,5,4,5,14,1
4,1,4,7,14,1,1978,1,1,1,12,4.0,2000.0,1000000,1,60.0,0,0,0,0,0,0,0,0,1,171,172,3,5,3,5,1.0,2,2,3,2,5,4,2,4,4,1,4,3,2,4,3,5,5,1,4,4,4,7.0,3.0,6,2,8,7,9,8,1,1.0,8.0,1.0,1.0,1,1,2,2,1000000.0,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0.0,3,2013.0,1982.0,2013.0,13.0,4.0,5.0,150000.0,1.0,3.0,1.0,1949,9,4,1,1951,3,1,15,1,1,2,2,-3.0,4,4,-8,-8,4,4,4,5,-8,3,-8,3,3,2,50,50,50,70,60.0,40,30,50,60,3,2015,4,16,10,4,5,5,64,13,4
2,1,21,62,98,2,1964,8,1,1,1,5.0,-2.0,7500,1,35.0,0,0,0,0,0,0,0,0,1,156,155,2,2,2,1,2.0,1,1,1,5,1,1,1,5,3,5,5,3,3,5,5,5,5,5,3,3,1,2.0,3.0,1,2,2,4,4,2,1,2.0,1.0,1.0,4.0,1,1,2,2,7500.0,3,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1983.0,1963.0,1983.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,-2,1,1,2,-2,1,1,15,3,3,4,3,30000.0,4,4,4,4,4,-8,4,-8,-8,-8,-8,-8,3,5,50,80,80,80,50.0,50,50,50,85,6,2015,3,8,7,2,4,2,64,13,1
4,2,22,67,107,2,1979,8,1,1,1,5.0,-2.0,4000,1,90.0,0,0,0,0,0,0,0,1,0,148,97,4,5,4,1,1.0,1,1,1,5,1,1,1,1,3,5,1,4,5,1,5,5,5,5,3,2,1,1.0,6.0,2,4,3,2,4,3,3,0.0,0.0,0.0,0.0,1,1,2,2,8000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,1,1,2.0,3,1999.0,1972.0,1999.0,3.0,1.0,1.0,4000.0,3.0,0.0,0.0,-2,1,1,3,-2,1,1,3,3,2,5,2,10000.0,3,3,2,4,5,4,2,4,4,4,-8,4,1,4,80,80,80,80,80.0,80,80,80,80,1,2015,3,10,7,2,5,2,49,13,1
4,1,6,15,31,1,1953,1,1,1,4,4.0,1968.0,15000,1,170.0,0,1,1,0,0,0,0,0,0,170,130,4,4,4,1,1.0,1,1,1,4,1,1,1,4,3,5,5,4,2,3,5,5,5,5,3,3,2,1.0,2.0,3,4,4,5,6,2,3,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1982.0,1960.0,1982.0,4.0,1.0,1.0,5000.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,4,3,3000.0,4,3,4,4,4,3,3,4,3,3,3,3,2,4,80,80,80,80,70.0,80,80,80,80,5,2015,3,15,8,4,3,3,5,13,1
3,2,22,65,103,1,1995,1,1,1,4,4.0,2010.0,2400,1,70.0,0,0,1,0,0,0,0,0,0,140,90,2,2,3,1,1.0,1,1,1,5,2,1,1,4,4,4,5,4,3,5,4,5,5,3,4,3,2,2.0,1.0,6,3,1,1,5,1,5,0.0,0.0,0.0,0.0,1,1,2,2,60000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,4,1,1,1975,1,1,1,3,2,4,2,1000.0,5,5,5,5,5,4,3,5,3,3,-8,3,1,4,80,80,70,80,80.0,80,80,70,75,2,2015,3,11,7,2,7,2,4,13,1
2,2,16,46,78,2,1956,1,1,1,1,5.0,-2.0,0,1,180.0,0,1,0,0,0,0,0,0,0,154,90,3,1,2,1,1.0,1,1,1,4,1,1,1,4,4,5,5,4,5,5,5,5,5,5,2,4,1,6.0,6.0,1,4,4,3,5,2,2,0.0,0.0,0.0,0.0,1,1,2,2,-2.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,2,1.0,7,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923,-8,4,1,1929,1,1,2,3,2,4,2,30000.0,-8,4,4,4,5,4,3,3,4,4,-8,-8,3,5,100,100,60,100,80.0,80,70,80,80,4,2015,3,10,7,2,3,1,1,13,1
4,1,24,70,110,2,1943,1,1,1,1,5.0,-2.0,840,1,200.0,0,0,1,0,0,0,0,0,0,155,108,4,5,5,2,2.0,1,1,2,4,1,1,1,5,1,5,5,4,4,5,5,5,5,5,3,3,1,3.0,3.0,1,2,4,4,4,4,6,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,8,3,1,1,0,1,0,0,0,0,0,0,0,3,2,0.0,3,1961.0,1935.0,1961.0,3.0,4.0,2.0,20000.0,5.0,0.0,0.0,-2,-8,1,-8,-2,-8,1,-8,2,1,3,2,-3.0,2,1,1,1,2,1,1,1,1,1,1,1,1,3,30,20,30,20,30.0,20,40,50,50,6,2015,3,17,8,4,2,1,4,13,1
4,2,2,2,9,1,1964,8,1,1,4,4.0,1979.0,35000,1,400.0,0,1,0,0,0,0,0,0,0,170,170,4,4,5,1,1.0,1,1,1,5,2,3,1,5,2,5,5,4,4,5,5,5,5,5,3,4,3,1.0,1.0,2,2,2,2,4,1,1,2.0,33.0,2.0,4.0,1,1,2,2,35000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1989.0,1967.0,1989.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,-2,-8,-8,-8,-2,-8,-8,-8,2,2,4,2,36000.0,5,4,4,4,5,5,3,3,3,-8,-8,-8,2,5,80,70,81,82,80.0,82,80,81,82,3,2015,3,11,7,2,4,4,1,13,1
5,1,27,77,117,2,1950,1,1,1,1,5.0,-2.0,-3,1,100.0,0,0,0,1,0,0,0,0,0,160,120,4,5,5,1,1.0,1,1,5,5,1,1,1,5,5,5,5,4,5,2,2,5,5,5,4,5,1,2.0,7.0,1,4,8,5,9,2,4,0.0,0.0,0.0,0.0,1,2,2,2,-3.0,3,1,1,2,0,1,0,0,0,0,0,0,0,-8,-8,0.0,3,1976.0,1952.0,1967.0,1.0,1.0,1.0,2000.0,4.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,4,2,10000.0,4,3,3,2,2,2,2,-8,3,3,3,3,1,2,70,85,70,70,80.0,80,90,70,60,1,2015,3,14,7,4,2,0,9,14,1
