happiness,survey_type,province,city,county,gender,nationality,religion,edu,edu_yr,income,political,floor_area,property_0,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,income_cut
4,2,15,43,74,2,1,1,4,2001.0,50000,1,230.0,0,0,1,0,0,0,0,0,160,110,4,4,4,1,1.0,2,2,2,4,4,1,1,4,3,5,5,4,3,3,5,3,1,3,3,3,2.0,2.0,3,3,5,4,5,3,1.0,2,2,80000.0,5,3,1,2,1,0,0,0,0,0,1,3,2004.0,1983.0,2004.0,4.0,1.0,1.0,30000.0,1.0,8.0,1.0,1951,4,5,-2,3,2,2,2,4,2,4,4,4,3,5,3,3,3,3,-8,-8,2,3,60,60,60,60,60.0,50,50,60,70,3,11,7,2,5
2,2,6,17,33,1,1,1,3,-2.0,1200,4,100.0,0,0,0,0,0,0,0,0,170,120,2,2,2,1,1.0,1,1,1,5,1,2,1,5,3,5,5,4,4,5,3,5,5,2,4,1,6.0,6.0,2,4,3,5,3,2,0.0,1,1,1200.0,2,2,1,2,1,0,0,0,0,0,0,7,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,1918,1,2,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,2,4,60,70,70,60,70.0,60,70,60,70,3,10,8,2,6
1,2,31,88,133,2,1,1,3,1978.0,11000,1,74.0,0,1,0,0,0,0,0,0,157,160,5,5,4,1,1.0,4,4,2,5,1,1,1,4,3,3,5,3,3,2,3,4,5,4,4,2,1.0,4.0,1,2,9,9,9,5,0.0,1,1,40000.0,3,3,1,2,1,0,0,0,0,0,0,3,1990.0,1967.0,1990.0,7.0,4.0,1.0,30000.0,3.0,0.0,0.0,1944,6,2,1946,3,2,2,2,5,2,4,1,5,5,4,4,4,4,2,4,5,2,1,100,100,100,100,100.0,100,100,100,100,3,9,8,2,3
4,1,12,32,60,1,1,1,3,-2.0,20000,1,140.0,0,0,0,1,0,0,0,0,174,150,3,4,4,4,1.0,3,3,2,4,3,1,1,4,3,3,5,2,3,4,3,5,2,3,4,2,4.0,2.0,2,4,4,4,6,4,1.0,1,1,40000.0,3,3,1,2,1,0,0,0,0,0,0,3,1997.0,1973.0,1997.0,4.0,1.0,4.0,15000.0,1.0,3.0,2.0,1944,1,2,1944,1,2,2,2,3,2,4,4,5,4,4,4,4,4,4,4,4,2,5,90,90,80,90,90.0,90,80,80,80,3,17,7,4,3
4,2,11,30,53,2,1,1,4,1997.0,24000,1,100.0,0,1,0,0,0,0,0,0,150,130,3,4,3,1,1.0,2,2,2,5,5,1,1,4,4,3,4,3,3,1,2,4,1,3,3,2,2.0,3.0,2,4,4,2,5,5,1.0,1,1,40000.0,4,3,1,2,1,0,0,0,0,0,1,3,2011.0,1981.0,2011.0,4.0,1.0,1.0,16000.0,1.0,3.0,1.0,1955,3,1,1956,3,15,3,2,4,3,5,4,4,4,5,4,3,5,4,4,4,1,4,90,100,30,40,70.0,70,0,20,30,3,10,7,2,6
4,2,6,17,33,1,1,1,3,-2.0,0,1,90.0,0,0,0,0,0,0,0,0,165,95,2,2,3,1,1.0,2,2,2,4,1,2,2,5,4,4,5,4,4,3,4,5,5,3,3,2,2.0,2.0,1,3,5,4,4,4,0.0,1,1,0.0,1,3,1,2,1,0,0,0,0,0,1,3,-2.0,1953.0,-2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,-2,-8,16,-2,-8,16,3,3,3,2,5,4,4,4,5,5,5,5,5,4,5,4,4,90,80,80,75,60.0,70,70,70,65,3,12,8,3,1
4,2,19,56,90,2,1,1,3,-2.0,30000,1,100.0,0,1,0,0,0,0,0,0,160,120,4,5,4,1,1.0,1,1,1,5,1,1,2,5,3,5,5,3,4,5,1,5,5,3,3,2,1.0,4.0,2,1,5,4,5,2,2.0,1,1,65000.0,3,3,2,2,1,0,0,0,0,0,1,3,1990.0,1963.0,1990.0,4.0,1.0,1.0,45000.0,1.0,3.0,1.0,-2,3,-8,-2,3,-8,2,2,3,3,5,5,4,4,5,4,3,-8,3,-8,-8,1,5,80,90,60,70,80.0,85,80,80,80,3,10,7,2,4
4,1,31,87,132,1,1,1,6,-2.0,60000,4,54.0,0,1,0,0,0,0,0,0,188,200,3,5,5,2,1.0,2,1,5,2,5,1,2,3,4,4,4,3,4,2,5,5,1,3,4,1,7.0,4.0,4,2,1,1,1,1,1.0,2,2,100000.0,3,2,1,1,1,0,0,0,0,0,1,3,2003.0,1979.0,2003.0,6.0,1.0,2.0,30000.0,1.0,3.0,1.0,1956,4,3,1955,3,15,2,1,4,1,4,2,4,2,5,5,2,-8,1,1,4,1,3,50,50,30,30,50.0,50,50,80,80,3,9,8,2,5
4,1,24,71,111,1,1,1,5,2002.0,36000,1,110.0,0,0,0,0,0,0,0,0,170,130,5,5,4,5,2.0,3,3,1,3,4,4,2,4,2,2,5,4,2,3,2,5,1,3,3,3,7.0,3.0,4,3,4,4,4,4,1.0,1,1,48000.0,1,3,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,3,1,1954,1,15,2,2,4,3,3,3,-8,-8,5,4,3,4,3,3,-8,3,2,60,50,50,60,50.0,60,60,60,60,3,20,8,5,4
2,2,5,9,25,1,1,0,3,-2.0,10000,1,80.0,0,1,0,0,0,0,0,0,170,130,2,1,2,1,1.0,2,1,3,4,2,2,1,5,4,4,5,4,4,3,5,5,4,2,2,1,6.0,7.0,1,2,3,2,4,2,0.0,1,1,10000.0,5,2,1,2,1,0,0,0,0,0,0,3,1978.0,1954.0,1978.0,3.0,1.0,1.0,-1.0,4.0,0.0,0.0,1929,1,2,1933,1,15,3,3,4,-8,4,4,3,3,4,-8,3,-8,-8,-8,3,1,2,80,60,70,70,60.0,70,80,80,80,3,8,8,2,2
3,1,15,39,70,1,1,1,3,-2.0,0,1,150.0,0,0,0,0,0,0,0,0,174,137,2,2,3,1,1.0,1,1,1,5,1,1,1,5,3,5,4,4,3,5,5,5,5,3,3,1,2.0,3.0,1,3,3,3,2,3,0.0,1,1,0.0,2,1,1,2,1,0,0,0,0,0,0,3,1987.0,1967.0,1987.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1907,1,2,1908,1,2,3,2,3,3,4,4,4,4,4,4,2,4,4,4,4,3,5,70,70,70,70,70.0,70,70,70,70,3,9,7,2,1
3,2,6,14,30,2,1,1,3,-2.0,10000,1,150.0,0,0,0,0,0,0,0,0,160,117,2,3,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,2,5,5,5,5,4,3,1,1.0,1.0,1,3,4,2,4,1,0.0,1,1,40000.0,4,2,1,2,1,0,0,0,0,0,1,3,1974.0,1951.0,1974.0,3.0,1.0,1.0,15000.0,3.0,0.0,0.0,-2,1,2,1928,1,16,3,2,3,2,4,4,4,4,4,4,4,3,3,3,3,3,4,50,60,50,50,50.0,60,40,50,50,3,10,8,2,2
4,1,18,51,84,2,1,1,4,2004.0,30000,1,150.0,0,0,0,0,0,0,0,0,164,130,5,5,5,1,2.0,2,2,2,5,5,1,1,3,4,2,5,4,3,4,5,5,1,4,4,1,1.0,4.0,1,3,4,2,5,3,1.0,1,2,80000.0,8,2,1,1,1,0,0,0,0,0,1,3,2006.0,1988.0,2006.0,4.0,1.0,1.0,30000.0,1.0,3.0,1.0,1962,3,2,1963,4,2,3,1,3,3,4,4,3,3,3,3,3,3,3,3,3,3,5,60,60,60,70,60.0,60,60,60,60,3,9,7,2,4
4,1,18,52,85,1,1,1,3,-2.0,0,1,200.0,0,0,0,0,0,0,0,0,170,120,3,3,3,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,4,3,5,5,5,2,4,1,3.0,3.0,2,2,5,4,6,4,0.0,1,1,10000.0,4,3,1,2,1,0,0,0,0,0,2,3,1971.0,1949.0,1971.0,1.0,1.0,1.0,7200.0,3.0,0.0,0.0,1918,1,2,1920,1,2,2,1,4,3,4,3,3,3,5,5,3,4,3,-8,-8,1,4,80,70,75,78,70.0,70,70,70,70,3,14,7,4,1
3,2,16,47,79,2,1,1,3,-2.0,20000,1,120.0,0,1,0,0,0,0,0,0,165,110,3,4,4,1,1.0,2,2,2,4,4,2,2,5,4,5,5,4,4,5,5,4,3,2,2,2,2.0,2.0,1,-8,4,4,5,4,1.0,1,2,30000.0,4,3,2,2,1,0,0,0,0,0,1,3,1998.0,1977.0,1998.0,4.0,1.0,1.0,100000.0,1.0,3.0,1.0,-2,1,2,-2,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,3,10,20,20,20,20.0,20,20,20,20,3,11,7,2,3
4,2,28,81,123,1,1,1,4,1983.0,8000,1,180.0,0,0,0,0,0,0,0,0,167,90,3,4,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,5,5,5,3,2,1,3.0,3.0,3,3,2,1,2,1,0.0,2,2,10000.0,3,1,1,2,1,0,0,0,0,0,0,3,-2.0,1971.0,-2.0,4.0,1.0,1.0,-3.0,1.0,5.0,1.0,-2,3,2,-2,3,2,3,2,3,3,4,4,4,4,4,4,3,4,4,3,3,2,5,70,70,70,70,70.0,70,70,70,70,3,10,7,2,2
3,1,7,18,37,1,1,1,7,1969.0,20000,1,50.0,0,0,0,0,0,0,0,0,170,110,4,4,3,2,1.0,4,4,3,5,1,2,1,5,4,2,5,4,4,5,1,5,5,2,1,1,6.0,6.0,1,2,3,3,3,2,0.0,1,1,42000.0,2,2,1,2,1,0,0,0,0,0,1,3,1976.0,1949.0,1976.0,7.0,1.0,2.0,22000.0,5.0,0.0,0.0,1922,2,1,1921,1,15,3,2,4,2,4,2,2,2,4,4,2,4,2,3,-8,1,4,50,50,30,70,60.0,70,80,70,70,3,15,8,4,3
4,2,2,5,12,2,8,1,1,-2.0,6500,1,80.0,0,1,0,0,0,0,0,0,150,84,3,4,4,1,1.0,1,1,1,4,1,1,2,5,5,5,5,4,4,5,5,5,5,2,2,1,5.0,5.0,1,4,2,2,3,2,0.0,1,1,18000.0,2,1,1,2,1,0,0,0,0,0,1,3,1992.0,1969.0,1992.0,1.0,1.0,1.0,10000.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,2,3,3,3,3,3,3,4,2,1,2,2,2,2,1,4,80,80,70,70,70.0,70,80,70,80,3,10,8,2,2
4,1,7,18,38,2,1,1,12,2002.0,100000,4,70.0,0,1,0,0,0,0,0,0,165,160,4,4,4,4,1.0,5,4,3,5,5,5,1,3,3,2,3,4,4,3,3,3,1,2,3,3,2.0,3.0,2,4,6,6,6,4,1.0,1,1,200000.0,3,4,2,2,1,0,0,0,0,0,0,3,2003.0,1977.0,2003.0,13.0,4.0,4.0,100000.0,1.0,3.0,1.0,1954,6,2,1954,4,2,2,2,5,3,4,4,4,4,4,4,4,4,4,4,4,4,5,70,70,70,70,70.0,70,70,70,70,3,15,8,4,5
4,1,18,52,86,1,1,1,4,1969.0,2700,1,160.0,0,0,0,0,0,0,0,0,169,110,5,5,5,5,1.0,4,1,4,5,1,1,1,5,2,2,5,4,5,5,5,5,5,3,4,2,2.0,2.0,1,2,3,4,5,1,0.0,1,1,30000.0,1,3,1,2,1,0,0,0,0,0,3,3,1969.0,1944.0,1969.0,1.0,1.0,5.0,200.0,5.0,0.0,0.0,-2,1,1,-2,1,15,2,1,3,2,5,5,5,5,5,4,3,-8,4,-8,-8,4,5,90,90,70,70,70.0,80,80,70,80,3,14,7,4,2
4,1,7,18,40,1,1,1,4,1971.0,30000,1,35.0,0,0,0,0,0,0,0,0,172,160,4,5,4,2,1.0,1,1,2,4,1,1,1,5,4,4,5,3,4,4,2,5,5,1,4,2,8.0,8.0,1,3,4,2,2,1,0.0,1,1,52800.0,2,2,2,2,1,0,0,0,0,0,1,3,1982.0,1957.0,1982.0,4.0,1.0,2.0,22880.0,5.0,0.0,0.0,-2,1,1,-2,1,15,3,1,3,3,3,3,-8,-8,3,-8,2,3,3,-8,-8,1,3,80,70,70,80,70.0,80,80,80,80,3,15,8,4,4
4,1,16,47,79,1,1,1,6,1979.0,50000,1,140.0,0,1,0,0,0,0,0,0,162,117,4,4,4,2,2.0,4,4,1,4,4,1,1,5,5,2,5,4,4,5,5,5,4,2,2,2,5.0,5.0,3,3,7,4,8,7,1.0,1,1,140000.0,3,4,3,1,1,0,0,0,0,0,1,3,1985.0,1965.0,1985.0,6.0,1.0,4.0,50000.0,1.0,6.0,1.0,1931,3,3,1936,3,2,1,1,4,2,4,2,2,2,-8,-8,1,-8,-8,1,1,1,5,50,80,70,30,-2.0,80,-2,-2,80,3,19,7,5,5
4,1,18,53,87,2,1,1,3,-2.0,0,1,240.0,0,0,0,0,0,0,0,1,162,170,2,3,4,4,1.0,3,2,2,5,5,3,1,4,2,3,5,4,4,4,3,5,1,1,4,2,8.0,8.0,2,4,5,4,6,4,0.0,1,1,30000.0,6,3,1,2,1,0,0,0,0,0,2,3,1971.0,1950.0,1971.0,3.0,1.0,4.0,30000.0,4.0,0.0,0.0,1925,1,2,1930,1,2,2,2,4,2,3,3,3,3,5,5,3,3,3,-8,-8,1,2,100,70,75,80,70.0,75,80,80,83,3,11,7,2,1
3,1,31,87,131,1,1,1,3,-2.0,5000,1,70.0,0,0,0,0,0,0,0,1,168,160,3,4,4,2,1.0,1,1,1,3,1,1,1,5,5,5,4,4,5,4,5,5,5,2,3,1,6.0,7.0,1,3,1,1,-8,5,0.0,2,2,8000.0,2,1,0,2,1,0,0,0,0,0,1,3,1988.0,1968.0,1988.0,4.0,1.0,2.0,0.0,6.0,0.0,0.0,-2,9,1,-2,1,15,3,2,4,2,4,4,4,4,4,3,4,4,2,2,2,1,3,-2,80,60,70,-2.0,60,60,60,60,3,17,8,4,2
5,1,15,39,70,1,1,1,12,1957.0,60000,4,105.0,0,1,0,0,0,0,0,0,165,124,4,5,4,2,1.0,4,2,3,4,1,1,1,4,1,1,4,4,2,3,1,5,5,4,4,4,5.0,2.0,2,4,-8,-8,-8,-8,0.0,1,1,100000.0,2,4,1,2,1,0,0,0,0,0,2,3,1964.0,1938.0,1964.0,11.0,4.0,2.0,40000.0,5.0,0.0,0.0,1883,2,2,1895,1,2,-8,1,5,-8,4,4,-8,-8,4,4,4,5,-8,4,4,3,4,70,70,80,70,60.0,70,70,70,80,3,15,7,4,5
4,1,19,59,95,2,1,1,6,-2.0,30000,1,105.0,0,0,0,0,0,0,0,0,166,130,4,5,5,5,1.0,4,4,1,4,4,1,1,5,3,3,3,4,4,3,1,5,1,2,4,3,5.0,3.0,1,4,5,5,5,4,1.0,1,1,200000.0,3,4,2,2,1,0,0,0,0,0,0,3,1982.0,1956.0,1982.0,6.0,1.0,5.0,30000.0,5.0,0.0,0.0,1924,1,1,1932,3,1,2,2,3,2,4,4,4,4,4,4,3,4,4,3,3,3,3,80,80,90,80,80.0,80,90,80,90,3,15,7,4,4
4,2,9,21,43,1,1,1,4,2003.0,40000,1,150.0,0,0,0,1,0,0,0,0,180,180,4,4,4,1,1.0,1,1,1,4,4,4,1,5,4,3,5,3,3,1,5,5,1,3,3,2,1.0,1.0,1,2,6,5,8,5,1.0,1,1,60000.0,6,4,1,2,1,0,0,0,0,0,0,3,2011.0,1990.0,2011.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1964,6,2,1963,4,2,2,1,4,3,5,5,5,4,5,5,5,5,5,-8,5,5,5,40,60,60,60,40.0,40,60,20,20,3,7,7,1,5
4,1,4,7,14,2,1,1,4,-2.0,36000,-8,40.0,0,0,0,0,0,0,0,1,160,105,4,3,3,4,3.0,2,2,1,3,2,1,2,4,2,3,5,4,4,2,2,4,2,3,3,2,3.0,4.0,1,4,5,2,8,2,2.0,1,1,100000.0,4,3,1,1,1,0,0,0,0,0,0,3,1992.0,1969.0,1992.0,4.0,1.0,4.0,60000.0,1.0,3.0,1.0,-2,3,2,-2,1,2,3,2,3,2,5,5,4,4,5,-8,3,4,4,-8,-8,2,3,70,60,80,80,80.0,70,50,70,50,4,15,10,4,4
3,1,2,4,11,1,1,1,4,1974.0,40000,1,200.0,0,0,0,0,0,0,0,0,160,110,4,4,4,5,1.0,2,2,2,5,2,2,1,4,4,4,5,3,4,5,1,5,4,2,4,2,6.0,3.0,2,3,5,4,5,3,0.0,1,1,50000.0,2,3,1,2,1,0,0,0,0,0,0,3,1980.0,1963.0,1980.0,4.0,1.0,5.0,10000.0,5.0,0.0,0.0,1917,3,1,1917,1,2,2,2,4,2,5,4,3,3,5,3,3,3,3,4,3,1,4,70,60,60,60,60.0,80,60,60,60,3,10,8,2,5
5,1,31,87,131,2,1,1,12,2013.0,0,2,80.0,0,0,0,1,0,0,0,0,168,110,5,5,5,2,1.0,2,3,1,4,5,1,2,3,3,2,4,4,3,1,3,5,1,4,3,4,7.0,3.0,4,3,4,3,7,3,0.0,1,2,40000.0,3,3,2,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,10,1,1968,3,15,2,2,2,2,3,3,3,3,4,4,3,4,3,3,4,2,2,70,70,80,70,70.0,70,70,70,70,3,12,8,3,1
4,1,11,29,52,2,1,1,12,2007.0,50000,1,42.0,0,0,0,0,0,0,0,0,160,110,4,4,3,5,2.0,2,3,1,2,5,5,2,4,3,3,4,3,3,2,2,5,1,2,4,2,6.0,5.0,2,2,2,2,5,1,1.0,1,1,200000.0,4,3,1,2,0,1,0,0,0,0,0,3,2003.0,1971.0,2003.0,4.0,4.0,5.0,150000.0,1.0,3.0,1.0,-2,3,1,-2,-8,1,2,1,4,3,4,4,4,2,4,4,3,4,3,3,3,2,3,50,40,30,50,60.0,60,80,70,90,3,17,7,4,5
4,1,26,76,116,2,1,1,3,1980.0,0,1,80.0,0,0,0,0,0,0,0,1,155,110,2,2,2,1,2.0,2,2,2,4,2,2,2,5,5,5,5,5,3,3,3,5,5,2,2,2,2.0,4.0,1,4,5,3,8,2,0.0,1,1,50000.0,4,3,1,2,1,0,0,0,0,0,0,3,-2.0,1960.0,1981.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,-2,1,2,-2,-8,2,2,2,3,3,-8,3,2,-8,3,3,3,3,1,-8,3,1,1,60,70,80,89,90.0,59,79,79,69,3,2,9,0,1
4,2,13,37,68,1,1,-8,4,1990.0,16000,1,320.0,0,1,0,0,0,0,0,0,167,140,2,2,3,1,1.0,4,1,1,2,1,3,2,5,4,2,5,4,4,3,5,5,5,3,3,1,4.0,4.0,1,3,1,1,5,1,2.0,1,2,30000.0,6,2,1,2,1,0,0,0,0,0,1,3,1999.0,1976.0,1999.0,3.0,1.0,1.0,15000.0,1.0,3.0,1.0,-2,-8,16,1946,3,2,3,1,4,3,4,4,4,4,5,4,4,4,4,-8,-8,2,5,100,70,60,70,100.0,80,80,-2,80,3,20,9,5,3
2,1,16,45,76,2,1,1,4,-1.0,10000,1,110.0,0,1,0,0,0,0,0,0,160,120,2,5,2,1,2.0,1,1,1,4,1,1,2,5,4,5,5,4,4,5,5,5,5,2,1,1,1.0,3.0,1,2,4,3,5,2,0.0,1,1,50000.0,4,2,1,2,1,0,0,0,0,0,2,3,1997.0,1977.0,1997.0,4.0,1.0,1.0,30000.0,1.0,5.0,2.0,1956,1,2,1963,4,2,3,3,4,3,2,1,2,2,3,-8,-8,-8,3,-8,-8,1,4,50,30,10,20,20.0,20,10,10,10,3,19,7,5,2
4,1,1,1,6,1,1,1,6,1978.0,150000,1,85.0,0,1,1,0,0,0,0,0,178,150,4,4,4,2,2.0,3,3,3,4,4,5,1,4,4,3,4,3,3,4,4,5,2,3,3,1,7.0,5.0,2,3,5,4,5,4,1.0,1,2,250000.0,3,4,1,2,1,0,0,0,0,0,1,3,1986.0,1959.0,1986.0,9.0,4.0,2.0,100000.0,1.0,3.0,1.0,-2,4,2,-2,3,16,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,4,7,7,6,7,8.0,6,7,8,8,3,19,8,5,5
4,1,15,42,73,2,1,1,4,1959.0,24000,1,100.0,0,0,0,0,0,0,0,0,165,98,3,3,5,1,1.0,3,2,1,4,1,1,1,5,3,3,1,4,3,4,1,5,5,4,2,2,1.0,3.0,1,2,5,4,6,3,0.0,1,1,120000.0,1,2,1,2,1,0,0,0,0,0,0,7,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,2,2,1,4,2,5,4,3,3,4,-8,3,4,3,4,4,3,5,70,40,20,0,30.0,30,30,20,80,3,17,7,4,6
4,1,27,79,119,1,1,1,4,-2.0,20000,1,70.0,0,1,0,0,0,0,0,0,175,175,2,5,2,2,1.0,1,1,1,4,3,1,1,5,5,5,5,4,4,4,4,5,2,1,3,1,8.0,8.0,1,3,5,4,6,2,1.0,2,1,35000.0,3,3,1,2,1,0,0,0,0,0,0,3,2001.0,1966.0,2001.0,10.0,1.0,2.0,15000.0,5.0,0.0,0.0,-2,1,16,1928,2,2,3,2,3,3,3,2,2,2,3,3,2,3,2,2,2,2,2,20,10,20,20,10.0,0,10,20,20,3,17,7,4,3
3,2,29,83,126,2,1,-8,1,-2.0,0,1,200.0,0,0,0,0,0,0,0,0,156,93,5,4,3,1,1.0,1,1,1,2,1,1,5,5,4,5,5,4,5,5,5,5,5,1,1,1,8.0,8.0,1,3,3,3,4,2,0.0,1,1,30000.0,2,3,1,2,1,0,0,0,0,0,0,3,1955.0,1937.0,1955.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,-8,-2,1,-8,2,2,4,2,5,4,5,5,5,-8,5,-8,5,5,-8,3,5,60,70,60,70,70.0,70,60,60,70,3,11,7,2,1
4,2,31,87,130,1,1,1,3,1963.0,20000,1,100.0,0,0,0,0,0,0,0,0,170,150,4,4,4,1,1.0,1,1,2,4,2,1,2,5,5,5,5,4,4,4,5,5,5,3,4,1,2.0,6.0,1,4,3,2,3,2,0.0,2,2,20000.0,2,3,1,2,1,0,0,0,0,0,1,3,1971.0,1948.0,1971.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,2,2,2,4,3,4,3,4,3,5,4,2,3,4,3,-8,1,5,80,70,75,70,75.0,70,80,75,75,3,18,8,5,3
4,1,15,39,70,2,1,1,3,-2.0,500,1,120.0,0,1,0,0,0,0,0,0,158,90,4,4,4,1,1.0,1,1,1,2,1,1,3,5,3,5,5,3,4,5,5,5,5,4,3,1,2.0,4.0,1,2,5,4,6,3,0.0,1,1,60000.0,3,2,1,2,1,0,0,0,0,0,1,3,2004.0,1978.0,2004.0,4.0,1.0,1.0,50000.0,1.0,5.0,1.0,-2,1,2,-2,1,2,3,2,4,-8,4,4,4,3,4,-8,3,-8,3,-8,-8,1,4,90,90,90,80,80.0,80,80,80,80,3,14,7,4,1
5,1,2,4,11,2,1,1,4,-2.0,30000,1,120.0,0,1,0,0,0,0,0,0,165,130,3,4,4,5,1.0,3,3,2,5,4,1,1,5,5,4,3,3,4,2,2,5,5,4,4,1,2.0,2.0,2,2,5,3,8,3,0.0,1,1,70000.0,3,3,1,1,1,0,0,0,0,0,0,3,-2.0,1961.0,-2.0,12.0,4.0,5.0,30000.0,1.0,3.0,1.0,-2,1,2,-2,1,2,2,1,4,2,5,4,3,3,5,3,3,4,3,3,3,2,5,100,80,80,80,80.0,80,80,80,90,3,11,8,2,4
4,1,27,77,117,1,8,1,12,2014.0,6000,1,100.0,0,0,0,1,0,0,0,0,190,120,4,5,5,2,1.0,1,1,1,3,5,5,3,3,4,4,4,3,2,3,4,4,1,2,4,2,6.0,2.0,4,4,4,5,6,6,1.0,1,1,70000.0,3,3,2,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,12,1,1966,6,1,3,3,3,3,5,4,4,4,5,5,4,5,3,5,5,3,3,90,80,90,90,80.0,80,80,90,90,3,15,7,4,2
4,1,27,79,119,1,3,1,4,1985.0,30000,4,60.0,0,0,0,0,0,0,0,0,168,130,5,5,5,2,2.0,2,2,2,5,4,1,1,5,4,3,5,4,2,2,1,5,1,4,4,1,7.0,2.0,1,4,2,2,2,2,1.0,1,1,64000.0,3,3,1,2,1,0,0,0,0,0,0,3,1996.0,1972.0,1996.0,7.0,4.0,2.0,34000.0,1.0,3.0,1.0,1934,4,16,1936,4,1,2,1,3,2,4,4,-8,-8,4,4,3,4,-8,4,4,2,3,60,50,70,60,65.0,75,60,-2,75,3,15,7,4,4
4,2,27,77,117,1,1,1,1,-2.0,10000,1,60.0,0,0,0,0,0,0,0,0,160,90,3,4,3,1,1.0,1,2,2,4,1,3,2,5,4,5,5,4,4,5,5,5,5,1,3,1,8.0,8.0,1,4,5,5,5,4,0.0,1,1,-2.0,2,3,1,2,1,0,0,0,0,0,1,3,1971.0,1951.0,1971.0,3.0,1.0,1.0,-1.0,3.0,0.0,0.0,-2,1,2,-2,1,2,2,2,4,-8,5,5,5,5,5,-8,5,-8,4,-8,-8,4,4,100,100,80,80,80.0,100,80,-2,100,3,9,7,2,2
4,1,1,1,4,2,1,1,6,1977.0,39600,1,58.7,0,0,1,0,0,0,0,0,158,118,3,4,4,2,1.0,3,3,3,3,2,1,1,4,4,4,4,4,4,4,4,5,4,3,3,2,2.0,5.0,1,4,5,5,5,5,0.0,1,1,127200.0,3,3,1,2,1,0,0,0,0,0,0,3,1982.0,1956.0,1982.0,6.0,1.0,2.0,39600.0,5.0,0.0,0.0,1925,3,6,1925,3,6,2,2,4,3,4,3,3,3,4,4,3,4,3,3,3,2,4,85,80,65,80,65.0,80,75,68,70,3,14,8,4,4
4,2,9,20,42,2,1,1,1,-2.0,0,1,100.0,0,0,1,0,0,0,0,0,150,80,2,-8,5,1,4.0,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1,8.0,8.0,1,3,5,5,5,5,0.0,1,2,40000.0,3,2,1,2,1,0,0,0,0,0,3,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,5,85,90,80,100,80.0,90,60,80,95,3,11,7,2,1
3,2,9,21,43,2,1,0,4,-2.0,15000,1,100.0,0,1,0,0,0,0,0,0,160,116,4,4,4,1,1.0,2,2,2,5,1,1,1,5,3,3,5,2,2,1,5,5,5,4,4,2,3.0,3.0,1,3,5,3,8,2,0.0,1,1,80000.0,3,4,2,2,1,0,0,0,0,0,1,3,1985.0,1963.0,1985.0,4.0,1.0,1.0,15000.0,2.0,0.0,0.0,1939,6,3,1943,3,2,2,1,3,2,5,5,5,5,5,-8,4,4,4,-8,4,4,5,0,70,70,70,0.0,90,90,0,20,3,9,7,2,3
